ID,order_ID,product_ID,quantity,unitPrice
f16d8c26-6cab-43ea-b36c-60ade28071d2,2250e72d-9a03-47d2-988a-ff8de4c74093,9af1a579-6c77-4af7-b25b-7dba1d463853,4,195.55
1976e555-84e2-477a-9e74-54a3da29b8d0,9061bc29-2917-4ffa-aeb6-d1282bb1c6ad,5743f4c9-3945-4aea-9ecb-08f5e1bfa99d,5,197.4
3c2e0dae-f607-4c18-9916-58dd078242df,21ea2dec-8dcd-459f-85d1-a341ba7d8411,c21078ee-9b0d-4eb6-9924-3c4b2f885855,6,199.25
020c3c0b-eed0-4a18-b103-4e4856ff6d76,51d6aac5-795e-4e1c-a5e4-42a133085b23,fe087a15-d74d-4dec-8db7-cb15ec8541b6,7,201.1
a28e31e1-233b-4e8e-b2eb-ab497687db87,bc8e8c51-2bcb-413b-9ede-91f6f8e79d02,cd8259a6-b7b2-4d00-be83-65a1d2d5c4e2,8,202.95
eb9aebb5-21c3-42fe-ae8f-a0700eeaeddc,1c874e72-f514-4573-9dcc-66884659608b,b41c529b-fb93-4d20-a503-80230c90c390,9,204.8
9bbcd6a7-c483-42c3-8537-23dc54c2ddc4,574c78cc-285f-4cad-af8b-b3d64a6be85e,a67246e1-296c-4b65-8946-1549a47daed6,10,206.65
fa780b64-1795-4fef-aff8-3f7f63c48e7a,d966308a-629f-4e48-985f-3863dcaadc4f,013a3204-9046-4068-bc85-befbfcc31c90,11,187.65
2ee6299c-65ce-41ee-9df5-c427342c597b,0b44922d-52af-4a88-b3e4-ad74443be4c0,ab163a23-d58d-40c7-ae03-10b0ec317a0c,12,210.35
1f786691-817d-498c-8c4f-80fffb06dd1a,30d19801-9ace-450f-b611-ea072e8d80ed,98afa040-9c26-44f3-9ee8-eee6158cffb5,13,212.2
d761e317-74de-4dad-9e1d-363da1c1b2b8,1e1dfc1c-8172-4a8d-a171-bd4974ba1adf,2ed041e5-b3c6-4b9f-ab54-09f9a50e1c0c,14,214.05
6ccffba9-db36-4679-98ef-c005f9e99381,fab7fdc1-42b1-4329-8f1f-f8c2a5371627,73a53382-a745-4593-8863-1e0a2c969359,15,215.9
39304208-0ab4-49c3-98db-6f83af3ace08,9bea5df0-83b0-4c1a-9196-cf67c321db5d,770df3ea-9808-4f6d-9201-c86c2d891743,16,217.75
61b74053-c436-4bba-af4d-7fd7b2bae2a2,53925ee5-c04f-42ba-920c-d7c0e969d9d0,ab6dfe9c-81f7-46b7-89a9-cf0cf5abe4e6,17,219.6
e49e2259-6311-492f-b3f5-55a6c5d3d61c,3bd62079-87f3-43b7-be63-7ad3627246d5,32f88358-6e84-4372-acbf-539fa2b250e1,18,221.45
03feb37a-7e76-4bd7-8324-6345612855a7,55e8cf06-c0f4-4254-9634-3f7e312d6d56,1a9d33e7-ee46-413e-a88d-b5edbcca62a2,19,223.3
2a529956-2d38-48e0-a13c-5e49f31d6d3b,660a21bf-9a12-473d-bcaf-faf88bb53f57,a337a79e-5bda-40ac-9bf6-08856f1a26b4,20,225.15
0c10c540-89f5-42ef-b245-c45337147c92,b6c1d908-20d6-4329-904d-001ed9e2d151,4be349d5-6cf6-49c8-a2f3-cb0e87c58b0c,21,204.3
77df5e31-1e16-4702-ba8e-ab0e8cce28b6,6e586bde-d81c-4982-9b6d-1ec7a89d656a,9a445e61-2192-4887-a4ab-5c2613d9d181,22,228.85
ecaff6e6-6e77-4eff-a8c3-29e88e0fd971,ae4469b8-ef7e-43e1-bfee-e8de2606fcbd,4639c751-9f7d-4175-913e-8164d64deb9d,23,230.7
c8177ef7-9997-440d-b41e-f5fd6915a901,96062366-4869-4ce4-9b3b-faa02b2106b9,9e2f3c58-8e56-4137-85e3-5d98e7ab2ff5,24,232.55
31eb1b31-5012-4888-ac10-bfd9df3a2f63,3ea87c51-0d0e-4bd0-9d4d-78a80558a1b1,465f3d65-63b6-4dca-bde6-7ae51098bf3f,25,234.4
06bfb8a9-f5ea-4120-aa98-4900af178856,be41e507-7604-4f23-8bef-3b154a4cf601,65eaaad6-3e97-4b44-a6cd-475c138db29f,26,236.25
a0372750-8678-41ac-ad88-94f53807c4ea,0e755d38-59d2-43d2-93b8-f67e8b8c4647,c47359d9-f558-4707-89de-1acdfdbe1a7e,27,238.1
3fb09a05-5c5c-4463-a10a-725c26b64341,a9aa7590-4144-45a2-b80a-e33601505a79,aeee5bc0-9ffc-46a1-b99d-30f09aa43ea9,28,239.95
2111d6c8-2890-4ff1-af00-bc79545efe31,a556a79e-5cd9-4790-a663-a9f1f599f481,df9362ce-7137-40c6-a512-ff4d401aebd5,29,241.8
b8a8c7d8-46b0-4c45-bd89-1aace99d4646,914e7dc1-a0e0-4a73-85a5-221e4c0c9b47,341d7ed4-c47c-42e3-b88a-5bbf98ddf843,30,243.65
f3c76534-04d5-4f14-b9bd-2c57f6ceedf1,8f57ced1-8e8e-4acb-8ac4-e04238ba8b82,4c410ae9-9ea3-4b14-9cb8-0db1d5485d6b,31,220.95
ee380aa4-6601-4d6a-88a4-0f9d1104cc52,6dfd8398-1f92-4f88-9729-8b17e77a30d3,0c78c710-b657-4094-aedf-9ad1535e268e,32,247.35
1b2278f4-ca15-46a2-9c12-1fc81f8ce896,6b87f69e-246d-4715-9336-8f460a750619,5387954c-5ba9-4f46-90b3-8ba963c62230,33,249.2
7b9dd3c3-3d7e-463c-83dd-753139e2bf83,9a91d6d1-b2d1-4726-978b-8c371af96de1,5247f404-4c97-40c9-baf4-02e61ac9734f,34,251.05
ac44ae32-e0db-4b0d-ac1f-4ed8581412c7,64727cb0-ba2a-411a-a4bb-77ef99ddbdeb,266a88b4-c95b-4bc4-83d3-05dbbe7f75a9,35,252.9
1943bdfc-b83c-418f-a0b9-434a538cdc78,57fe7f05-ad84-41fb-9ef4-dd83c2ca9489,e194cf75-1385-4d1c-960f-65e50c4befe2,36,254.75
3995578b-8682-4c9d-a064-86896d64c231,c7ad1d7d-10ef-4959-a756-593dc6075326,6fe7cb1e-ceb0-44c4-99d9-1ee23a6a903d,37,256.6
aad07346-f156-4f6c-a025-05571725ec67,c819fa34-4490-48f4-a5f7-91ada2a522ee,df578305-8c7f-4c02-8dcb-a3df84331fbd,38,258.45
083e2888-78d4-483f-a654-9c1253d93ce0,c6371729-9667-418c-99bd-770c830dfc70,10e1753c-7f2b-4d95-8201-01a38ec18b10,39,260.3
2fc7d052-4d08-48d5-a8f2-f8416a6ed4e4,2f3d0d14-4c09-4b68-848b-1c68651c238f,ac89ca91-f972-488a-b750-7bf191723bd9,40,262.15
a1de5f45-c726-4fec-ad20-a3e71e32f1b8,c5353728-6bad-4f9d-a4be-bf3d48d98199,c1f80090-7900-49e0-a462-b1d37ff6184e,41,237.6
49201bbb-f660-4568-abb1-a80a5dcb6287,effea4e1-8a71-4547-9c2e-4a603c9e44a8,689b8a12-6e8c-4ef3-ad62-e37fe1ebdc73,42,265.85
be479a93-140c-434a-a49f-8c80bb8be668,f76054c0-5eaf-4375-bdff-3af6491a7a3a,cf94342c-ad07-4c81-8563-86b2d32c0cb4,43,267.7
f1546307-a294-4004-ba1d-2f198d627016,2a2e1cfa-78df-44b8-b85c-6d37d0c53145,d7833e7e-d14c-4623-a5af-ecfef43f1dc3,44,269.55
c34418d2-bb95-4f97-9d05-4acf283f01c7,addad8b7-11bf-4e71-ae7a-548df20a7989,d476606f-824c-440b-b572-4eb570a2584f,45,271.4
b997ed25-656a-46a5-ae74-9d3d412b185a,34f58bdb-b6d6-42aa-a1d1-ec93a6e0f049,00ae9984-6935-477f-9bfe-eb288dd27ba3,46,273.25
20a4deea-e7a5-43e6-840e-3409edea0190,283c9a3b-8fd9-4fe6-8a63-b30374284a75,ebbc3b3f-28cc-4937-8bed-277ea98f7c7b,47,275.1
c36b573f-4bac-466c-be8a-243a76831c63,ca544d71-e049-4827-968a-8871e2758054,3dfab47c-7d46-4d4f-a670-fd2ad3bb487b,48,276.95
1f7d4341-b6f8-4ad7-92d2-c3f411b29fb1,6d5de9e7-9923-48c2-bc14-e8c00cc47c0f,2cb5f463-9a42-4a9c-b367-8fac332fdbd8,49,278.8
9f506786-5db4-4da3-ab04-c8f90364af94,579629f3-a382-4a9c-bda7-17fe5a7385a1,1722b3b2-ad9c-4574-a39d-7e4301c91433,50,280.65
38b4adf1-5cd0-42ef-876a-ec6121ecd35c,0818f27e-1afa-49bc-9561-e85ff5880354,2b7632c9-f1a0-4ab5-a704-58260d7db915,1,254.25
12c117f5-6704-4b44-b8eb-81d44e233125,eedaf9fd-0e5f-47e9-946e-6d2727c38efb,9649706b-e2bd-4950-a9c8-857375b6c251,2,284.35
38ea638f-f733-4cf4-a385-b2b9e30a441a,ab0374fe-c27c-4eb1-bc3b-966f5a7aa036,e03febbc-cbba-4be8-91e3-f3c07652c5c4,3,286.2
9bfb1d9a-a9cd-4cab-96b8-b91d1e0d3734,548498bf-8266-414a-ac98-539c4a0f58c9,e9d65490-47a8-49fb-a1b8-4a847c78e1d5,4,288.05
966da147-caec-4442-b2dc-d50fc881d5e3,4095e022-852c-49f8-8991-5fdfecc5e199,8db72a09-aacf-42d8-8d61-bacd7b8d8caa,5,289.9
7e10358d-c7dc-4cbe-aabc-3be06eec302f,959728a6-123b-4002-bac8-672185bbd704,1ef32021-fce1-4857-80c7-4c3254ce6418,6,291.75
795c6e99-49ed-4fad-9443-fb511ad50cf0,5bec132b-b3ad-401a-aa43-1ec1c25052da,70f358e2-060b-43f3-a1f2-a0ffb2774cb1,7,293.6
90ff17e6-d8ae-49e3-9ebd-ede1f31fd012,e3e845b4-3cd7-41e0-a4dc-3435aed8970e,7ee6a217-74b8-490d-8be4-6249f051ba18,8,295.45
7614b0e1-61cb-4b53-896b-65af24087a07,c0ccb20d-87cf-464a-91a2-57b5e407b0c2,34460985-f4a4-4ca9-904a-4f40724c2ee0,9,297.3
605a98c3-ef33-4b3d-8a94-f5067f47c327,0d1eb6ea-5ca1-43f9-9b0c-04638491050d,540ccede-de38-45c8-b85d-b1324372d98a,10,299.15
7967d0bb-e55e-482c-9dd4-9d2c08b611a1,971044a7-27b0-4fa5-bc9d-e05292706a88,83e04f33-3f50-45a1-8a40-66a727931df4,11,270.9
cf8b8616-5cb4-4b94-9550-a5a3c8fffc2b,bd028d74-a194-4dfa-a90b-bf2e34d2ee67,e1869bf2-efcc-43ea-8a33-4ed4266a4371,12,302.85
5cf49a89-43c6-45b9-a622-e2b0fb3fa4fc,9202559f-99b8-4df5-9403-5059c28a6420,af42ee3b-209c-4dd6-b0a3-d711960ae0d4,13,304.7
3a57d99b-9186-4765-a0fa-b356e3ce5a7d,f3a1dfdd-e398-4fa7-9a82-aa83d58a1b53,4b511863-9a79-4826-9f62-08790e3ca3f0,14,306.55
6284ca2a-84e9-42f4-96b0-2b47b9ad12d8,8ffa5b24-f08c-4914-8b0f-4d2d12f623f3,9b8eca1a-8c9c-4f8a-a98b-0e651e013b23,15,308.4
3d26a8b8-dd8d-4b77-9f56-07b4e9588fcd,9f49ca0c-fcc1-4e81-8012-f6982fe3ec2d,8f1fb935-1524-4e7c-99a5-745d8ce9f4d6,16,310.25
74f705ab-e2f9-4d6d-8a4c-44960f0a40e7,cf6953b0-1e7b-4d4e-8ac1-25bb8e629b1c,76f71502-a1e2-4df1-8467-7d313fd3b69b,17,312.1
6cb9c486-0e90-41e1-8d53-d10490d25c3b,85733c77-360b-48d2-a111-23a83f8e81c5,3189a0f7-3efa-46ff-b21c-fbc231d975e1,18,313.95
4f8e86a3-dc77-401b-8de0-001e41da45a0,611287b1-3a63-416d-ae99-b8288295de7f,741577b3-05ac-44b1-af49-929ce798e485,19,315.8
9b055a12-d387-42d9-90b2-8b2acdf83861,8fe0afd4-6f28-4a3a-856b-260cb7a8d3c0,f29ce9da-e0f8-45c7-9ba1-f16a233673c2,20,317.65
c61b0e45-dc54-4c14-b709-260742e75163,90759e4a-08e6-4995-abd6-ed572f9dceac,c02c7f7f-4dc8-4a1a-80c5-8beb7bfd2a0a,21,287.55
834b050d-738b-4196-9388-825de127bb94,7ab87718-8416-4f70-bbe8-955233105b19,ddaddb49-a276-436b-83ff-0b7f5615825d,22,321.35
7a941f33-c70d-4298-8b0b-a4c8963ed8aa,a02e1060-d6df-4a03-8c59-b4ec957aa89b,f18c993a-c009-4cb6-95cf-b0f17fd5f745,23,323.2
2a3b5bcc-1c7f-4352-989e-cd9f7b070777,394fa7fd-b663-4d2c-accd-2fd989f2156a,5dba8c49-bfc5-4603-98eb-735d19360200,24,325.05
8e639942-3f7c-4439-a750-49aa8dbb9bf2,f5afbfda-7a3e-4b17-9b67-17d4939131c3,c284515b-0119-4034-b20e-ff4460094fe7,25,326.9
09b506b3-0988-4bf2-ac01-f3dd17bc99ec,02bc710c-d462-413f-a487-9198ddf26614,21cfb118-b6dd-41ae-801b-d9632780eaf5,26,328.75
af3df8a9-eb4c-497a-a323-c8640969d015,f60f212e-0ec5-43a5-90bc-70f9cbf57cf5,9e54a813-75a4-4bf7-9f62-a307900d4534,27,330.6
018cfee2-5d31-41e9-9f88-ea1c2605555e,baa0fd80-52fb-4fa4-8367-e4c36ebc31ff,860216d5-9ea4-4f90-87b1-98ae652753c7,28,332.45
2351b9e2-3b95-440f-936d-24b8626ffb49,c2c1cf83-ca0a-48b7-8418-9b7e7f41a007,4ef5379d-eeee-4a6a-84f4-a36226c59445,29,334.3
d030dadb-4cc5-4405-8625-2a0c0fd3b51b,51456b56-4658-4206-b3d7-f56cc26f24a2,c1257eab-e4d9-489d-b3e1-c9a283467848,30,336.15
2c01a908-972d-41cd-8d1e-17bfdc2cfc34,e0bbc09b-f27c-4c28-a2d4-2d6bc29dbf75,489a6cde-8374-4e87-ab9c-1092b6fa060a,31,304.2
d672bf43-b02f-48d4-b75d-04427be4dd00,8aa47838-d017-4e0d-98c7-5bc3de2bd900,6039781d-7c7c-4ea2-b3d7-200836042eba,32,339.85
bae9a66d-ee97-4f1b-a479-78796fccec0f,fd27073d-9525-4fe5-bb75-0e90622926de,aafbf654-57df-457c-8344-42df96c26380,33,341.7
f4addb74-262d-4cd6-a270-c81a648047f4,f6fe8613-6ff5-4df0-970e-0719f90f2d13,62252633-1ff2-40d8-a816-30465269f549,34,343.55
f26af64b-7049-4719-8c58-e0df97a0f8c9,9f8d90cb-7ca4-4aab-90be-552304956b09,462899bc-285e-4d42-be7d-c3bfdebe8797,35,345.4
ec3cb06f-daca-4f3d-80e4-19a296d39c8b,c6fd0c0f-6dcc-43de-ad0a-4aae382c46fe,fd94a2d2-47ab-47fc-83bf-4327714d771b,36,347.25
104ebdc5-4f6d-46e2-90bc-3e5ca67c6d91,5465e2a3-3892-4e1e-a881-ea1ef2385cfa,969fcc72-5fd9-4e66-8b76-8ad8178c270b,37,349.1
74132795-5cfc-4518-8fe1-83f9143230f1,0f07ab6f-9491-4265-8c30-4040526c2b76,e00bc79e-bba5-48b2-b903-cc2d67e8388a,38,350.95
fe8e86a8-c409-4ee5-aecd-d2b3ad9fab03,8c17b8be-d9be-4cf4-82ad-d0c54d97a690,6f47200d-af2d-460d-be9c-ca6968a83ce2,39,352.8
1487a637-b594-4423-b5e3-241cb6633d3c,97ba5267-984a-419d-afac-7991861d5a71,acd24240-41c1-4a0a-bd9b-2aa879dac0e1,40,354.65
ae449600-719f-4043-afe9-2ea4a1edf238,feb72de7-6c71-46ea-a1a2-8db7e2f2dc8f,ca66de07-1144-43c2-9f42-b338976af9c1,41,320.85
565bfe73-8018-4966-883e-76d872183846,fda21f74-3b39-4e56-a0bc-1c7748161e2e,40628432-7742-4bd4-a857-f68e5cee4112,42,358.35
a46e8097-e502-485a-b3d2-62b49f68f7dd,adaa81a7-5b5c-4e3d-8aa6-109eb734e07d,b0b9355e-ab4d-436a-89b7-828f4da31648,43,360.2
670178ba-11cc-4dd4-903e-03002573f7f3,85f0c847-ae2b-4498-b01f-7d2e7ae14c30,e791faf3-4304-4b09-a382-fef4147c3c38,44,362.05
f3aac849-7568-4094-851b-763999bb6265,81966414-6476-4123-9b91-4029659d11d4,d76c962a-f411-4c8f-904f-457a806d4f78,45,363.9
701a6c94-22b4-46a4-8c4a-fed50fddcec3,d247404c-0f83-4ac7-a9e7-90fdba445896,1c8e42e5-983e-47c7-b466-29f77100c221,46,365.75
43877587-3d10-4349-9e2d-553fc44284ca,1f0c2199-cd21-4a72-9bb2-703a482b38a7,8e9e01ea-132a-419a-802d-a3b112da5143,47,367.6
08547f6e-ff86-4037-9b74-a6d8a18aeb43,06223fd3-c42c-473d-a61f-4eddd52e1027,a9cc835c-336f-4971-b761-973cdb1e70c2,48,369.45
05ae3b8f-68be-4130-a2a7-d836a52b4f72,aec06816-4ccc-40b2-8066-ab64838a39d3,2775da28-0032-4d6f-b9d1-ed40591e44b2,49,371.3
a6210dbb-6ab0-46d3-9f46-d4949cee84a5,a97bac11-67bb-4a8b-b270-583f16efa7f1,17d00338-d4fe-4461-b1c7-4d8b2f99b6ec,50,373.15
6b8cda99-14d3-423e-9a7e-72432b506158,f2395fcf-7362-40a0-9d42-821d2bf8af92,b67d4897-dc04-42da-b6b8-e93d4643e059,1,337.5
327f3166-90ab-4fda-9c4f-623b62bc7a37,782362ee-c12d-480b-8d8e-95d3c5cf3777,7d74ea21-f7c9-4d98-8670-5fd054ea17dd,2,376.85
1e887913-e211-4b72-adc6-bc4ef59f99fd,45c834c8-a277-4ffe-9818-46e245dd1fc1,ccfc5409-b797-4e70-8be9-516e51246761,3,378.7
cff17300-1182-4ef9-bd25-51db21e5f2a6,7f6e4583-cbb3-4d59-92c1-1bbae3e50de4,8954b06d-f8d4-4e08-bb66-d91dafb18880,4,380.55
a6331f4d-903c-4fe2-94e2-1cc144614039,6f7e99ec-5d3e-4602-8553-ae27d61de2a2,4171c5cb-7083-4887-b248-c731b8f255dc,5,382.4
40927e2d-8116-4c51-bb67-08814067cf77,a3eac98e-5e5b-4275-805a-eeb830eddaa0,9499f4c3-8229-4c8c-bdaf-319b37302eee,6,384.25
3f58530c-944c-4acf-b819-ead6dcdaa43a,263b7007-025c-4ed7-8657-76ee75e6922f,306f31cf-0610-4449-9f9d-e4eafec9acac,7,386.1
d8009f55-db1c-4961-b961-74881b3593b7,63b18f30-92f1-4a86-87eb-537f296ae631,437e2de0-c506-45af-95d3-0d98c078eebb,8,387.95
082e2383-0917-4fee-87c2-0bd06876a8ad,58554c55-eee1-485a-8055-0459dcc69635,3f3bc682-e92a-46e5-ba44-29d425f6e67b,9,389.8
62857ab4-b9a0-485c-b9ef-633394b2ad31,e75f1d3c-5894-4b9b-b850-d1882c4538c5,854cda11-a255-4f16-84cb-2a6e7ff29b2f,10,391.65
b5c23a49-8dc5-4187-9417-59f74a1f6bd1,92a301fc-1b1c-4406-8b2f-9d7fd9c03ef1,39663438-d6b2-41b7-80d2-5c8791df4ed9,11,354.15
adf77616-9709-4827-ad43-195db740a6a3,d3de535a-85de-4a57-83e8-fe9d6da32dbc,18af9da3-8a8c-410b-9f5f-a4e1e7e0d919,12,395.35
8c76ccba-91c1-4518-943d-a74f37dd15ea,a5880136-6d3f-470a-bf2c-8715d536e414,e54280a6-1b69-454d-85c0-258e5f5dc658,13,397.2
956c03ac-39cd-4896-8ad5-119cf29a6a3c,04e71e71-ebc7-4897-8dca-0cf44363bfc4,ec023b0c-a42b-4f82-bbac-8827603f7c9d,14,399.05
f28889ff-2def-40c2-aee5-384f14a4b313,2a65cf37-e6c6-44ed-b262-3378c59c4cd3,857c4f76-acb1-4f6c-9e64-299498630ec4,15,400.9
fef876a3-7495-4c3a-bc35-d17486ab9353,1290738c-3169-46ae-8680-2a39cb5e67bc,a0024ec3-24a2-4f64-8192-d9bcc3b689e1,16,402.75
33cfbf1e-6420-4372-b244-5adaccd37a86,4d7a6ff3-2551-456b-9d00-367466dfe849,dc517ecb-83dd-431f-b780-391594526f36,17,404.6
f16f184d-1cba-46ac-974f-a7e8eef03223,9405e78c-1bc9-4483-b88b-c7582721ff34,9583d6da-f330-4369-82e8-ffc491a468fb,18,406.45
a42dd51e-eaf3-47a2-b703-ef99f1d92633,aed1e4cf-d299-4348-9b1c-33cc88712aa9,5f895562-fd2f-43b6-852b-f8fcf2ae803d,19,408.3
57494868-8aa4-48c6-95c0-7fcc3cdea532,863be6bd-27e4-4dc6-9893-e6c7aefc95db,7c051c63-e3a1-4127-8246-3ce637c7a581,20,410.15
9af9974b-ff6d-4277-9feb-2d9ee02bf5f4,d5a58586-d619-49ff-a2b3-0aa1c216f0e2,d930ad17-6431-44f8-b0f8-44bb1ea01465,21,370.8
395aa70c-6ed5-4243-a2fa-35b15b70b0a1,bb51b352-0b75-4269-aec7-56f096a39e5f,f8784f18-a472-4465-b4a7-2bd7de3c169f,22,413.85
61b00207-644e-478d-8f66-2cc6dd9e380e,469fff55-4eb8-4fa8-bed8-c5631fac8ecc,e45c1853-2426-4592-87b9-48eeb4450aed,23,415.7
0f1d797c-2917-4c6e-85ad-892632c70c2b,46214fe7-f83c-47fc-bf72-61b0b546b8c6,5682c8ea-d8e4-48d7-974f-48ef5f14d926,24,417.55
87fb283e-a8c9-498a-ba03-5e09237589c8,b7d3cadc-0181-4350-92de-2d543fed3242,f2b04e9e-191a-4783-9ccc-9345da78308c,25,419.4
b8341a8f-f013-4580-b0c9-889833fd041d,be541ee6-2e11-4b27-a2bc-c164baa45efb,abadcc29-d81d-4b50-b60e-d267e38f670e,26,421.25
1bd4a7fa-dd43-43df-b563-077b95d1b829,ee5f2f65-fc0a-44a1-ae3f-43547ad51747,9b48db16-cc6b-4095-b64e-79605ba6b0cf,27,423.1
188c693f-57d5-4423-b644-5f70d889e8e0,de276478-c9ea-4fba-bd8e-040391896643,548a5e67-bfaf-4b26-a150-d79f37889438,28,424.95
6abead8b-d894-4a69-8940-337788008654,3d71b269-2002-4205-863f-ab768a92b7e0,3f00d855-e4fd-4fcb-b7df-ff7aa2d0533c,29,426.8
2db11b0e-4670-44fc-9c2c-74b11f4e4422,8a4156e1-8399-4ad8-8ba8-faa5f6d78c32,8cb76dce-c622-4b70-808f-51b7c7e31a67,30,428.65
c425cb5e-42a4-4014-a579-de34382008de,2dcfdb13-9fe2-4994-ab2a-6b82ce63a5b0,321c51d0-94bc-4738-bf4c-edd945c7afef,31,387.45
7a750da0-8176-46c0-8152-bb309aa112a6,08f4858c-b400-4aa6-ae1d-8f5a0b8db1a3,3593ef8f-f0dc-454c-96ea-f5b5ce6671a9,32,432.35
1f432fcc-4d47-4690-92cd-410d1c514c80,fa7a4e60-3afa-401e-a49d-b7db521e9e38,7a6fe4f0-de41-428f-ac18-6379b10cf9f7,33,434.2
dfc4d496-4ccb-42be-9b12-9210dedbabff,632a43b9-ea71-459a-9369-e94e92156120,5824838f-3278-4426-91b3-72676080d337,34,436.05
25d3f5e3-1973-48f4-ad41-b72bd61f7b62,9a3e4b7a-f396-4423-ad4d-73e264e2e2b5,b02ec14a-288a-4861-b3c1-752f861e884a,35,437.9
016fc131-071e-421f-8e4e-47794b63f5e4,ca6f290f-7867-4a97-8b34-559a7dba8c23,9a3b7cba-3c9e-4553-836d-68b909e3e01d,36,439.75
362024c9-7cc1-41ad-9181-b95a5a33354c,de407758-614a-4442-9fe6-d64992c58d5f,04c1c982-4734-4aa6-bd15-67e93d17f934,37,441.6
31b1de74-af1b-4ad6-87bc-be431853e358,7338211e-3689-4183-95c1-5a9922bf7e1c,704d6876-1c69-4ccd-a116-592947863546,38,443.45
7fe29f73-8a79-440e-ad3f-9dfbf622fc68,345ec4ab-6581-44c4-9fbe-489e4ea5f6ab,55fd05ee-1cc7-459f-98d9-538864a26064,39,445.3
1880b784-b741-44b9-9773-4e8db7515e1f,31e2392b-a5c9-45eb-a41c-7f3f81752510,42a8194a-76da-43ce-8fc4-e1402108148a,40,447.15
81f47c56-ad63-4c01-9337-c3ef0b545085,77091e75-af2e-4e0f-9062-f26612844836,79b34715-f2ae-4466-bfd0-243705a4195d,41,404.1
6408471a-031e-4793-b5a0-7242538b6e9e,4983cee7-04d7-4aeb-9807-c616abb161dc,8b6ba2be-37d2-4ce9-9192-6a71ca739cb3,42,450.85
55414e9e-da21-4530-9289-600c14ce6cae,b905f644-282a-464c-83e0-c4de962edf1d,a813cdc1-b10b-4395-a2fe-95f8756ada66,43,452.7
5fd1a8e1-70d3-4db1-8a00-713ef51be545,d5d83134-69a7-4f2e-b366-966b9395b92c,c0626330-7ae0-4879-b901-dff810862755,44,454.55
d858e1a1-baa6-4b29-bf53-5cbe6d58106f,02268dc1-39fb-4441-9a7e-cf567dafc7fd,0c3b579b-dea0-495e-a9dd-ce46ba51d108,45,456.4
d08bbaed-dc80-475b-bab1-cf957e08e5e2,75c02db9-aaa9-441b-b5f2-41794af43bfc,7eaad407-8b80-4f6d-94d8-6380c38d2007,46,458.25
3249961a-1853-4c20-a90a-caaf3821c161,5c4fecfa-4a4a-438e-a30b-7501c9d83598,569a684e-387f-419b-a5e6-644a10107e7f,47,460.1
8ec21fff-1e85-438f-99e6-49b5ac81733f,3c16fcb3-cbad-4839-b64c-61e2f2df82e7,e623bb9f-8718-4695-aaa3-fdc828ffee6a,48,461.95
e64fe4fa-3490-4a54-bf6f-5e22e83fc85d,b49eca95-3bcc-45e4-9f3c-925e95674797,8e939b2c-c244-45f6-8c40-ed05af68826b,49,463.8
bf7f2c8b-0199-444a-ac61-c3a9f090f4c9,beb0a498-e467-49af-87e3-fccda5ef2ad0,90c00db1-34e2-405d-a421-23b1d7ad5ee7,50,465.65
0e690e87-9347-4b0f-b23c-81b6dc192bb9,eae953dd-037c-4897-aca5-dbee45031116,05a89479-ccd5-4887-8842-47b4cdd97c88,1,4.5
fd8da4ba-9df7-405b-9911-71a8b8241900,d6d08152-c0f7-4da5-bbc0-e0959ccdd977,ee7366b3-4336-4cee-8429-d5fd1af12d8b,2,6.85
a357e193-5f07-4577-a94b-981cb971bd11,8e3638f4-a2b6-47ab-a623-acfdc1cc5b56,437e1e9a-feb6-4072-aaee-ad4596d3e2e5,3,8.7
84138e1f-5d04-4293-afeb-2f4043500553,9aa9865c-579b-4088-b9d8-17c0a8b8724a,069b70be-fd1d-4c00-9281-4e9199e63aaf,4,10.55
8fc85589-f72b-4383-a8c0-926d6744debc,88e8c282-1ecb-424b-99dd-cfce31db6ad1,4cb4de24-0e3b-4540-929c-f835dd666076,5,12.4
6bd1774d-476d-4a3e-81d4-4b6577b5dc69,d2600712-b33a-4ff1-babe-cea44bdafaca,cdfb76e2-51ca-401d-8ba0-01f9fb07dd8b,6,14.25
2fa42cb5-c1fd-471a-8f3e-e2b63bd784a5,d2e5f556-664d-410b-9111-aa73bf4a6e89,261ee4d5-211c-45f5-888f-52fdda5c59dc,7,16.1
057f263f-5c41-4474-b265-c0ebd704d94e,d2410905-6ef6-49d1-b69f-781e8fef05f3,74f9db5e-4bac-41ed-8b7e-336c3966c2a2,8,17.95
ba5db6b3-bf05-4d19-a4b4-1a141e4befd9,3fd72dd7-201c-417d-a975-17d87d7f82a6,e5e82a37-4fd0-439d-922b-055a0bba35bf,9,19.8
6b5ecbc1-add1-49e6-83fb-657ecacefc04,21f8885a-e1f2-44de-ae19-67ec5536562a,a15d328d-b874-4f96-8fef-a041e262dff7,10,21.65
5e1fb355-54ac-4857-ae26-11c27f469c1f,a3d531c4-6174-4e11-b309-89d058a395df,ea4629dd-346b-44cd-9947-2b31dee0ef31,11,21.15
ca908186-c61e-410d-a234-ef85b146406f,6f3db070-c5ea-468c-bdc9-6ae883502261,f6ec6bbf-e981-41d7-92a5-eb3439ca7e00,12,25.35
8f871d6a-64f4-409f-a088-3e9b6b4e3a28,724c5bc8-edc1-4814-9b16-74bdfe921e2a,ac5788f5-f096-4db1-aa37-838f303a8123,13,27.2
