ID,customerID,companyName,contactName,contactTitle,address,city,postalCode,country,phone
8cee00ee-ea8f-48b3-adf9-1eca40bb569b,ZENIT,Zenith Enterprises Inc. - Div 2,Olivia Rodriguez,Accounting Manager,445 Lake St,San Francisco,94101,USA,(555) 015-8473
07dd24ea-552b-41f3-8f77-b869f08b93f3,NOVAP,Nova Partners Corp - Div 2,James Martinez,Finance Director,446 High St,Hamburg,20095,Germany,0711-0374321
70768e67-ad2e-45fa-b3eb-df5511facb21,INFIN,Infinity Ventures Ltd - Div 2,Sophia Hernandez,Purchasing Agent,447 Park Ln,Liverpool,L1 1JR,UK,(0141) 555-7777
3311963d-d578-4dd4-a1c1-92d6d9ba17bf,QUANT,Quantum Holdings GmbH - Div 2,Robert Lopez,Inventory Manager,448 Main St,Hai Phong,180000,Vietnam,024-34567890
e970a532-b3b1-4376-a6d0-980678355900,OMNIS,Omni Systems Co. - Div 2,Isabella Gonzalez,Logistics Coordinator,449 Broadway,Singapore,018981,Singapore,6555-5678
c18a4637-d0e3-46ee-82b9-04d59f5411bd,DYNAM,Dynamic Technologies S.A. - Div 2,David Wilson,Owner,450 Oak Ave,Los Angeles,90001,USA,(555) 012-9847
d472c019-845d-4d68-802c-2e7c4baa0e4b,PRIME,Prime Manufacturing Partnership - Div 2,Mia Anderson,Sales Representative,451 Pine St,Munich,80331,Germany,069-0974321
ec50f11f-719a-4bc8-87ac-29152fb00a17,ALPHA,Alpha Supply LLC - Div 2,Richard Thomas,Purchasing Manager,452 Maple Dr,Glasgow,G1 1QX,UK,(0151) 555-9898
64f52aee-4222-408c-91fd-2c823db93bb9,BETAD,Beta Distribution Inc. - Div 2,Charlotte Taylor,Marketing Manager,453 Cedar Rd,Can Tho,900000,Vietnam,0258-3567890
100ea270-8927-45b4-844f-4bd080e8f508,DELTA,Delta Services Corp - Div 2,Joseph Moore,Order Administrator,454 Elm St,Singapore,018981,Singapore,6555-1234
36be6acf-2c28-40bd-944a-e97f7941d354,SIGMA,Sigma Trading Ltd - Div 2,Amelia Jackson,Accounting Manager,455 View Rd,Seattle,98101,USA,(555) 014-3829
84b018cc-dc55-47a2-8fd3-4cada5140e6a,FALCO,Falcon Logistics GmbH - Div 2,Thomas Martin,Finance Director,456 Sunset Blvd,Cologne,50667,Germany,040-0274321
f02484e4-7cad-4155-8624-c6414a9b814f,TITAN,Titan Industries Co. - Div 2,Evelyn Smith,Purchasing Agent,457 Lake St,Birmingham,B1 1AY,UK,(0113) 555-7878
0ce300ab-14be-4d4f-a954-e1f1a1b2c1e3,AEROS,Aero Solutions S.A. - Div 2,Charles Johnson,Inventory Manager,458 High St,Ho Chi Minh City,700000,Vietnam,0225-3987123
82bd1545-4fcf-44d0-b255-5ddb91e58c8e,HORIZ,Horizon Foods Partnership - Div 2,Abigail Williams,Logistics Coordinator,459 Park Ln,Singapore,018981,Singapore,6555-7766
65a3cb17-f0c4-4c5c-8184-3ec671a44b20,GLOBA,Global Enterprises LLC - Div 2,John Brown,Owner,460 Main St,Los Angeles,90001,USA,(555) 019-2834
6d58dff7-1dd9-4e49-85e4-52f3ddd432b6,APEXP,Apex Partners Inc. - Div 2,Jane Jones,Sales Representative,461 Broadway,Munich,80331,Germany,089-0874321
ec511c39-0c9c-46ff-8c45-a75cd8ed210a,MATRI,Matrix Ventures Corp - Div 2,Michael Garcia,Purchasing Manager,462 Oak Ave,London,EC1A 1BB,UK,(0121) 555-3434
f140a474-d27e-42bb-9392-55e710316f22,SUMMI,Summit Holdings Ltd - Div 2,Emily Miller,Marketing Manager,463 Pine St,Can Tho,900000,Vietnam,0292-3487569
68cf9149-8f42-4cda-8e8a-4dd17f630b08,VORTE,Vortex Systems GmbH - Div 2,William Davis,Order Administrator,464 Maple Dr,Singapore,018981,Singapore,6555-9988
cbfecd87-153c-4502-92a5-bcc144ca01b3,ZENIT,Zenith Technologies Co. - Div 2,Olivia Rodriguez,Accounting Manager,465 Cedar Rd,Houston,77001,USA,(555) 013-4827
c2b23ba3-1867-43cc-b987-b89da0233517,NOVAM,Nova Manufacturing S.A. - Div 2,James Martinez,Finance Director,466 Elm St,Stuttgart,70173,Germany,030-0074321
840f8251-c5b7-4fd9-8a81-c83c1ae73f69,INFIN,Infinity Supply Partnership - Div 2,Sophia Hernandez,Purchasing Agent,467 View Rd,London,EC1A 1BB,UK,(0161) 555-1212
dd12daef-38fd-40b6-8b76-fb37d38030e5,QUANT,Quantum Distribution LLC - Div 2,Robert Lopez,Inventory Manager,468 Sunset Blvd,Hai Phong,180000,Vietnam,0236-3987654
d4e8b2d0-1199-49fc-befd-db97ed914989,OMNIS,Omni Services Inc. - Div 2,Isabella Gonzalez,Logistics Coordinator,469 Lake St,Singapore,018981,Singapore,6555-4321
c638f597-93b2-40ca-950a-f51788a98e7c,DYNAM,Dynamic Trading Corp - Div 2,David Wilson,Owner,470 High St,Chicago,60601,USA,(555) 011-3829
5c98859d-89ce-4c2f-abe3-2502e7c78797,PRIME,Prime Logistics Ltd - Div 2,Mia Anderson,Sales Representative,471 Park Ln,Munich,80331,Germany,0221-0474321
0aae4e82-a585-4420-9ed6-715d1513d32a,ALPHA,Alpha Industries GmbH - Div 2,Richard Thomas,Purchasing Manager,472 Main St,Birmingham,B1 1AY,UK,(0171) 555-2282
b1b72d00-e5ea-4e82-8fb7-24141a0e5e3a,BETAS,Beta Solutions Co. - Div 2,Charlotte Taylor,Marketing Manager,473 Broadway,Hanoi,100000,Vietnam,028-38765432
9f10431b-9511-449a-9cc1-77a55c505657,DELTA,Delta Foods S.A. - Div 2,Joseph Moore,Order Administrator,474 Oak Ave,Singapore,018981,Singapore,6555-8765
dfac7cae-8363-4274-8e0f-afe9edc495b5,SIGMA,Sigma Group Partnership - Div 2,Amelia Jackson,Accounting Manager,475 Pine St,Houston,77001,USA,(555) 015-8473
0a98431a-3711-4634-a598-3b979717a0bc,FALCO,Falcon Enterprises LLC - Div 2,Thomas Martin,Finance Director,476 Maple Dr,Berlin,10115,Germany,0711-0374321
0019cba2-a863-4326-baf7-6a9ed2068eb7,TITAN,Titan Partners Inc. - Div 2,Evelyn Smith,Purchasing Agent,477 Cedar Rd,London,EC1A 1BB,UK,(0141) 555-7777
fa48757e-b534-4b25-8a83-066636bda9b8,AEROV,Aero Ventures Corp - Div 2,Charles Johnson,Inventory Manager,478 Elm St,Can Tho,900000,Vietnam,024-34567890
42fa08ca-61b2-440c-9b3e-ea591a62f26b,HORIZ,Horizon Holdings Ltd - Div 2,Abigail Williams,Logistics Coordinator,479 View Rd,Singapore,018981,Singapore,6555-5678
f98db014-f7ca-4663-b03b-f53d0a035a9e,GLOBA,Global Technologies GmbH - Div 2,John Brown,Owner,480 Sunset Blvd,San Francisco,94101,USA,(555) 012-9847
0fc78159-0bf3-429b-b26e-f2bf06fdab48,APEXM,Apex Manufacturing Co. - Div 2,Jane Jones,Sales Representative,481 Lake St,Cologne,50667,Germany,069-0974321
cb5a3c01-53e0-49b2-9eee-1bbe3dc6686d,MATRI,Matrix Supply S.A. - Div 2,Michael Garcia,Purchasing Manager,482 High St,Manchester,M1 1AE,UK,(0151) 555-9898
c6cc18bf-5792-41a3-af40-fa4de9391f4f,SUMMI,Summit Distribution Partnership - Div 2,Emily Miller,Marketing Manager,483 Park Ln,Can Tho,900000,Vietnam,0258-3567890
b6e68e19-86d9-4764-ab9b-d0ffbf352713,VORTE,Vortex Services LLC - Div 2,William Davis,Order Administrator,484 Main St,Singapore,018981,Singapore,6555-1234
1a50a500-64ca-4d5a-8234-dc8fcbb7157e,ZENIT,Zenith Trading Inc. - Div 2,Olivia Rodriguez,Accounting Manager,485 Broadway,Boston,02101,USA,(555) 014-3829
f7e465c7-a342-4c2c-a5c7-fd7f9343b6b4,NOVAL,Nova Logistics Corp - Div 2,James Martinez,Finance Director,486 Oak Ave,Stuttgart,70173,Germany,040-0274321
a21f567f-2946-4e3d-b3e8-30cb672c7838,INFIN,Infinity Industries Ltd - Div 2,Sophia Hernandez,Purchasing Agent,487 Pine St,Glasgow,G1 1QX,UK,(0113) 555-7878
841ecae8-b344-427c-bb48-29e73fae7c06,QUANT,Quantum Solutions GmbH - Div 2,Robert Lopez,Inventory Manager,488 Maple Dr,Hai Phong,180000,Vietnam,0225-3987123
18ccb8a4-d37a-4ceb-99e3-936ed9bfc275,OMNIF,Omni Foods Co. - Div 2,Isabella Gonzalez,Logistics Coordinator,489 Cedar Rd,Singapore,018981,Singapore,6555-7766
a13ec013-6b93-4727-8a42-c952fd2dc78d,DYNAM,Dynamic Group S.A. - Div 2,David Wilson,Owner,490 Elm St,Seattle,98101,USA,(555) 019-2834
92de84bd-bfc8-45e7-8565-f1c35cea805a,PRIME,Prime Enterprises Partnership - Div 2,Mia Anderson,Sales Representative,491 View Rd,Munich,80331,Germany,089-0874321
73eea548-bc96-4498-a36c-6c40c7d74751,ALPHA,Alpha Partners LLC - Div 2,Richard Thomas,Purchasing Manager,492 Sunset Blvd,Liverpool,L1 1JR,UK,(0121) 555-3434
a5eb3045-58c1-4772-be18-f4e1a02f1e79,BETAV,Beta Ventures Inc. - Div 2,Charlotte Taylor,Marketing Manager,493 Lake St,Hai Phong,180000,Vietnam,0292-3487569
77c5ebf2-9933-4b08-8341-bed334018b9c,DELTA,Delta Holdings Corp - Div 2,Joseph Moore,Order Administrator,494 High St,Singapore,018981,Singapore,6555-9988
b44c49dc-e947-4626-932a-8068ec642d0f,SIGMA,Sigma Systems Ltd - Div 2,Amelia Jackson,Accounting Manager,495 Park Ln,Boston,02101,USA,(555) 013-4827
520eb20b-e825-4e7c-9d37-c989e106b7b5,FALCO,Falcon Technologies GmbH - Div 2,Thomas Martin,Finance Director,496 Main St,Cologne,50667,Germany,030-0074321
c38f6e6d-db63-4764-925f-2ce84a6439b4,TITAN,Titan Manufacturing Co. - Div 2,Evelyn Smith,Purchasing Agent,497 Broadway,Glasgow,G1 1QX,UK,(0161) 555-1212
357e62cd-2ca6-4cf5-8c50-8385b8615f18,AEROS,Aero Supply S.A. - Div 2,Charles Johnson,Inventory Manager,498 Oak Ave,Hanoi,100000,Vietnam,0236-3987654
2d480544-b1e4-428b-9d9f-91777f4a3a4f,HORIZ,Horizon Distribution Partnership - Div 2,Abigail Williams,Logistics Coordinator,499 Pine St,Singapore,018981,Singapore,6555-4321
2420ac53-36c8-4d26-b59c-f482f212a57b,GLOBA,Global Trading Inc. - Div 2,John Brown,Owner,500 Maple Dr,Seattle,98101,USA,(555) 011-3829
2c8bd11f-64df-4a9a-88b6-ad9926758ec9,APEXL,Apex Logistics Corp - Div 2,Jane Jones,Sales Representative,501 Cedar Rd,Stuttgart,70173,Germany,0221-0474321
b4e7d339-1fdb-46f1-b7ee-b794702ceb55,MATRI,Matrix Industries Ltd - Div 2,Michael Garcia,Purchasing Manager,502 Elm St,Birmingham,B1 1AY,UK,(0171) 555-2282
cc0d15cf-b0e5-4867-8dd2-462522d51aef,SUMMI,Summit Solutions GmbH - Div 2,Emily Miller,Marketing Manager,503 View Rd,Ho Chi Minh City,700000,Vietnam,028-38765432
d6963028-12eb-4e48-9469-d9d6908b8e7e,VORTE,Vortex Foods Co. - Div 2,William Davis,Order Administrator,504 Sunset Blvd,Singapore,018981,Singapore,6555-8765
27b4f252-d44e-4ad7-8e63-39acdbc879e5,ZENIT,Zenith Group S.A. - Div 2,Olivia Rodriguez,Accounting Manager,505 Lake St,New York,10001,USA,(555) 015-8473
f32653d7-3986-421c-ab3b-f5b6d97a942f,NOVAE,Nova Enterprises Partnership - Div 2,James Martinez,Finance Director,506 High St,Frankfurt,60311,Germany,0711-0374321
275ad1c7-4f3a-4ede-893d-398e45537377,INFIN,Infinity Partners LLC - Div 2,Sophia Hernandez,Purchasing Agent,507 Park Ln,Leeds,LS1 1UR,UK,(0141) 555-7777
b7856177-366c-447b-a1f8-38a28ea6e66d,QUANT,Quantum Ventures Inc. - Div 2,Robert Lopez,Inventory Manager,508 Main St,Can Tho,900000,Vietnam,024-34567890
c0e18f51-675a-438f-81fa-24f0acf93557,OMNIH,Omni Holdings Corp - Div 2,Isabella Gonzalez,Logistics Coordinator,509 Broadway,Singapore,018981,Singapore,6555-5678
37ce08ec-1e80-41fc-8cdf-bf46c1bfcf77,DYNAM,Dynamic Systems Ltd - Div 2,David Wilson,Owner,510 Oak Ave,Houston,77001,USA,(555) 012-9847
e8f007f2-77f9-4353-b64a-3df64424a3a1,PRIME,Prime Technologies GmbH - Div 2,Mia Anderson,Sales Representative,511 Pine St,Berlin,10115,Germany,069-0974321
88406438-11b9-45f0-99ab-55ea8ccdd14d,ALPHA,Alpha Manufacturing Co. - Div 2,Richard Thomas,Purchasing Manager,512 Maple Dr,Glasgow,G1 1QX,UK,(0151) 555-9898
bcb4ffb6-6918-40a2-b95b-ef6bc38cf60e,BETAS,Beta Supply S.A. - Div 2,Charlotte Taylor,Marketing Manager,513 Cedar Rd,Ho Chi Minh City,700000,Vietnam,0258-3567890
76df33d8-8850-4f8c-9b81-9fbc12cefd0c,DELTA,Delta Distribution Partnership - Div 2,Joseph Moore,Order Administrator,514 Elm St,Singapore,018981,Singapore,6555-1234
b09d073f-565a-4710-864c-26f24bc081ea,SIGMA,Sigma Services LLC - Div 2,Amelia Jackson,Accounting Manager,515 View Rd,Chicago,60601,USA,(555) 014-3829
9b6625a4-ada1-455b-8b94-a6a235a3b124,FALCO,Falcon Trading Inc. - Div 2,Thomas Martin,Finance Director,516 Sunset Blvd,Berlin,10115,Germany,040-0274321
ae96af69-d228-4202-9491-76455db01198,TITAN,Titan Logistics Corp - Div 2,Evelyn Smith,Purchasing Agent,517 Lake St,Leeds,LS1 1UR,UK,(0113) 555-7878
9ce7125d-7c14-43aa-89e4-59a85c9a4d6c,AEROI,Aero Industries Ltd - Div 2,Charles Johnson,Inventory Manager,518 High St,Can Tho,900000,Vietnam,0225-3987123
3aabba22-8d9e-49bc-b23d-f31fba1ccaca,HORIZ,Horizon Solutions GmbH - Div 2,Abigail Williams,Logistics Coordinator,519 Park Ln,Singapore,018981,Singapore,6555-7766
8e6f1f8c-5a2c-4c59-94ed-a9bc34f7c77a,GLOBA,Global Group Co. - Div 2,John Brown,Owner,520 Main St,Miami,33101,USA,(555) 019-2834
a17575b7-3beb-48a8-8ae2-99c303ef4665,APEXE,Apex Enterprises S.A. - Div 2,Jane Jones,Sales Representative,521 Broadway,Frankfurt,60311,Germany,089-0874321
8689d7eb-24a5-480b-89b5-f88b5781fe3a,MATRI,Matrix Partners Partnership - Div 2,Michael Garcia,Purchasing Manager,522 Oak Ave,Glasgow,G1 1QX,UK,(0121) 555-3434
fa3ed250-d127-45f5-bc21-cc0ebf57af11,SUMMI,Summit Ventures LLC - Div 2,Emily Miller,Marketing Manager,523 Pine St,Can Tho,900000,Vietnam,0292-3487569
6b27cdd8-808a-4311-a910-c2c823e590f3,VORTE,Vortex Holdings Inc. - Div 2,William Davis,Order Administrator,524 Maple Dr,Singapore,018981,Singapore,6555-9988
af0c9a65-3b8f-40a7-b2c7-176fe51a5070,ZENIT,Zenith Systems Corp - Div 2,Olivia Rodriguez,Accounting Manager,525 Cedar Rd,Seattle,98101,USA,(555) 013-4827
e9455416-172d-4e99-aef2-8d676ba6eb30,NOVAT,Nova Technologies Ltd - Div 2,James Martinez,Finance Director,526 Elm St,Hamburg,20095,Germany,030-0074321
83b8bf8a-c821-43be-a3d3-a83bb5b78fc8,INFIN,Infinity Manufacturing GmbH - Div 2,Sophia Hernandez,Purchasing Agent,527 View Rd,Leeds,LS1 1UR,UK,(0161) 555-1212
8985c3a4-f6c6-481b-b8d8-c5fa349f8cd9,QUANT,Quantum Supply Co. - Div 2,Robert Lopez,Inventory Manager,528 Sunset Blvd,Ho Chi Minh City,700000,Vietnam,0236-3987654
a9f346ba-2882-4d7e-9bb6-77aa5f27711a,OMNID,Omni Distribution S.A. - Div 2,Isabella Gonzalez,Logistics Coordinator,529 Lake St,Singapore,018981,Singapore,6555-4321
c5a1c31b-8086-4b81-86a3-9a27a982912e,DYNAM,Dynamic Services Partnership - Div 2,David Wilson,Owner,530 High St,New York,10001,USA,(555) 011-3829
58902717-38d4-4eff-af59-1e11590fc33a,PRIME,Prime Trading LLC - Div 2,Mia Anderson,Sales Representative,531 Park Ln,Frankfurt,60311,Germany,0221-0474321
5a0e224f-e51f-45b1-b84a-bacf0fb8f04f,ALPHA,Alpha Logistics Inc. - Div 2,Richard Thomas,Purchasing Manager,532 Main St,Manchester,M1 1AE,UK,(0171) 555-2282
74af374a-45f0-46eb-96c0-31b1dcd746aa,BETAI,Beta Industries Corp - Div 2,Charlotte Taylor,Marketing Manager,533 Broadway,Hanoi,100000,Vietnam,028-38765432
35863874-dfb6-4c40-b03a-30e7d0f542a8,DELTA,Delta Solutions Ltd - Div 2,Joseph Moore,Order Administrator,534 Oak Ave,Singapore,018981,Singapore,6555-8765
7a3fd5a4-c3e4-4c86-9b56-fc0fb0d750d6,SIGMA,Sigma Foods GmbH - Div 2,Amelia Jackson,Accounting Manager,535 Pine St,Los Angeles,90001,USA,(555) 015-8473
e0c7aee8-f4fa-43d7-8a97-a414c62b36d0,FALCO,Falcon Group Co. - Div 2,Thomas Martin,Finance Director,536 Maple Dr,Cologne,50667,Germany,0711-0374321
ebda9294-3510-4d9e-b902-8a31b6aa3272,TITAN,Titan Enterprises S.A. - Div 2,Evelyn Smith,Purchasing Agent,537 Cedar Rd,Manchester,M1 1AE,UK,(0141) 555-7777
f3acc08b-5369-42d6-9c3c-0dbde0b1690c,AEROP,Aero Partners Partnership - Div 2,Charles Johnson,Inventory Manager,538 Elm St,Hai Phong,180000,Vietnam,024-34567890
aa70dd56-79cf-4350-bd43-db719415be07,HORIZ,Horizon Ventures LLC - Div 2,Abigail Williams,Logistics Coordinator,539 View Rd,Singapore,018981,Singapore,6555-5678
c332722b-770e-4f82-a15b-bcdb792b7480,GLOBA,Global Systems Inc. - Div 2,John Brown,Owner,540 Sunset Blvd,San Francisco,94101,USA,(555) 012-9847
4a8b4d53-4e91-4707-b65e-7c9f54da9f6b,APEXT,Apex Technologies Corp - Div 2,Jane Jones,Sales Representative,541 Lake St,Frankfurt,60311,Germany,069-0974321
9a08068e-1b9b-4919-a81c-96eb45b60f3f,MATRI,Matrix Manufacturing Ltd - Div 2,Michael Garcia,Purchasing Manager,542 High St,Liverpool,L1 1JR,UK,(0151) 555-9898
c8ffe1d3-6425-4c19-9930-c9372622103d,SUMMI,Summit Supply GmbH - Div 2,Emily Miller,Marketing Manager,543 Park Ln,Can Tho,900000,Vietnam,0258-3567890
831eb7c0-e47f-4b69-a3c9-d7234c74cbcc,VORTE,Vortex Distribution Co. - Div 2,William Davis,Order Administrator,544 Main St,Singapore,018981,Singapore,6555-1234
14b8f484-83b2-479e-93f0-99ee2e3127d1,ZENIT,Zenith Services S.A. - Div 2,Olivia Rodriguez,Accounting Manager,545 Broadway,Los Angeles,90001,USA,(555) 014-3829
31da7a36-bbb4-4c6c-829f-ffffde85f904,NOVAT,Nova Trading Partnership - Div 2,James Martinez,Finance Director,546 Oak Ave,Frankfurt,60311,Germany,040-0274321
f518c318-8b87-4247-b3ab-eaf1d51c4eff,INFIN,Infinity Logistics LLC - Div 2,Sophia Hernandez,Purchasing Agent,547 Pine St,London,EC1A 1BB,UK,(0113) 555-7878
d7467d11-b3cc-4618-a3a1-e7d8f41896c0,QUANT,Quantum Industries Inc. - Div 2,Robert Lopez,Inventory Manager,548 Maple Dr,Hanoi,100000,Vietnam,0225-3987123
87aeca83-fe86-44bb-8e7d-5aaf2f39d8a6,OMNIS,Omni Solutions Corp - Div 2,Isabella Gonzalez,Logistics Coordinator,549 Cedar Rd,Singapore,018981,Singapore,6555-7766
62ba6eeb-9e33-448a-bc48-0a9a750a2d65,DYNAM,Dynamic Foods Ltd - Div 2,David Wilson,Owner,550 Elm St,Houston,77001,USA,(555) 019-2834
c4d735ff-3351-4c83-a8c3-0d7762bf2b18,PRIME,Prime Group GmbH - Div 2,Mia Anderson,Sales Representative,551 View Rd,Munich,80331,Germany,089-0874321
8588dbee-70df-463f-995c-6381cf65119c,ALPHA,Alpha Enterprises Co. - Div 2,Richard Thomas,Purchasing Manager,552 Sunset Blvd,Manchester,M1 1AE,UK,(0121) 555-3434
04c60034-31eb-463e-a3f0-4b6ed6d958e3,BETAP,Beta Partners S.A. - Div 2,Charlotte Taylor,Marketing Manager,553 Lake St,Nha Trang,650000,Vietnam,0292-3487569
b37816f6-9a5b-43d7-b959-0d225381008b,DELTA,Delta Ventures Partnership - Div 2,Joseph Moore,Order Administrator,554 High St,Singapore,018981,Singapore,6555-9988
a946c6c7-3a53-4b2f-ad4b-4c73b77134ad,SIGMA,Sigma Holdings LLC - Div 2,Amelia Jackson,Accounting Manager,555 Park Ln,Chicago,60601,USA,(555) 013-4827
5470dcba-9643-4da2-94e8-b9206feb6201,FALCO,Falcon Systems Inc. - Div 2,Thomas Martin,Finance Director,556 Main St,Stuttgart,70173,Germany,030-0074321
b1e61a82-51ef-4821-9bc7-33bb1ca1a1d3,TITAN,Titan Technologies Corp - Div 2,Evelyn Smith,Purchasing Agent,557 Broadway,Manchester,M1 1AE,UK,(0161) 555-1212
71cfa7ff-ba00-4b54-96dd-44fb3e029443,AEROM,Aero Manufacturing Ltd - Div 2,Charles Johnson,Inventory Manager,558 Oak Ave,Hanoi,100000,Vietnam,0236-3987654
664ec885-3e7b-4bef-9890-ffa5d78f91ac,HORIZ,Horizon Supply GmbH - Div 2,Abigail Williams,Logistics Coordinator,559 Pine St,Singapore,018981,Singapore,6555-4321
d0303279-8993-4a30-bbd4-04d04a17ed62,GLOBA,Global Services Co. - Div 2,John Brown,Owner,560 Maple Dr,Boston,02101,USA,(555) 011-3829
7998c99b-cf0f-4e82-987d-e9e9a271e12a,APEXT,Apex Trading S.A. - Div 2,Jane Jones,Sales Representative,561 Cedar Rd,Stuttgart,70173,Germany,0221-0474321
fbb8c890-88ac-4133-8f41-d8f96c7113a1,MATRI,Matrix Logistics Partnership - Div 2,Michael Garcia,Purchasing Manager,562 Elm St,Liverpool,L1 1JR,UK,(0171) 555-2282
85d5047c-42f6-4d2e-894b-2591a4b1abfd,SUMMI,Summit Industries LLC - Div 2,Emily Miller,Marketing Manager,563 View Rd,Can Tho,900000,Vietnam,028-38765432
b3add5bb-ecc9-4fc2-a700-9b0dc656065a,VORTE,Vortex Solutions Inc. - Div 2,William Davis,Order Administrator,564 Sunset Blvd,Singapore,018981,Singapore,6555-8765
53e850ef-aac3-48df-b893-ce674601d8b0,ZENIT,Zenith Foods Corp - Div 2,Olivia Rodriguez,Accounting Manager,565 Lake St,Los Angeles,90001,USA,(555) 015-8473
bbbb2ef5-9ccc-4849-82b6-be43a79d0577,NOVAG,Nova Group Ltd - Div 2,James Martinez,Finance Director,566 High St,Hamburg,20095,Germany,0711-0374321
519399e4-5c5e-4435-8ee8-c3d8846970db,INFIN,Infinity Enterprises GmbH - Div 2,Sophia Hernandez,Purchasing Agent,567 Park Ln,London,EC1A 1BB,UK,(0141) 555-7777
3735603e-e171-454c-a0b5-fc72d3697e42,QUANT,Quantum Partners Co. - Div 2,Robert Lopez,Inventory Manager,568 Main St,Can Tho,900000,Vietnam,024-34567890
2dc0e2ad-6bd0-4850-8feb-ec3fe1127ad0,OMNIV,Omni Ventures S.A. - Div 2,Isabella Gonzalez,Logistics Coordinator,569 Broadway,Singapore,018981,Singapore,6555-5678
106792fe-ed2b-4a9e-8ce6-d92de29a3a55,DYNAM,Dynamic Holdings Partnership - Div 2,David Wilson,Owner,570 Oak Ave,San Francisco,94101,USA,(555) 012-9847
1a81e8c4-baaf-4cfc-982f-766caff280ad,PRIME,Prime Systems LLC - Div 2,Mia Anderson,Sales Representative,571 Pine St,Munich,80331,Germany,069-0974321
7c91f9c7-e7f5-4d42-a6c8-de33602c2506,ALPHA,Alpha Technologies Inc. - Div 2,Richard Thomas,Purchasing Manager,572 Maple Dr,Leeds,LS1 1UR,UK,(0151) 555-9898
b33f15d3-65c6-4174-b669-dc275f37bf8a,BETAM,Beta Manufacturing Corp - Div 2,Charlotte Taylor,Marketing Manager,573 Cedar Rd,Ho Chi Minh City,700000,Vietnam,0258-3567890
fea69359-cb60-48c4-84fa-65620d81dac1,DELTA,Delta Supply Ltd - Div 2,Joseph Moore,Order Administrator,574 Elm St,Singapore,018981,Singapore,6555-1234
2427543b-5c8e-4ad8-b5db-1601098fc7c2,SIGMA,Sigma Distribution GmbH - Div 2,Amelia Jackson,Accounting Manager,575 View Rd,New York,10001,USA,(555) 014-3829
0ad3ff87-5969-415a-b6ad-1872050dcc79,FALCO,Falcon Services Co. - Div 2,Thomas Martin,Finance Director,576 Sunset Blvd,Berlin,10115,Germany,040-0274321
fae8cc06-55d6-41a9-8486-b7f4f7ff0650,TITAN,Titan Trading S.A. - Div 2,Evelyn Smith,Purchasing Agent,577 Lake St,Birmingham,B1 1AY,UK,(0113) 555-7878
aa545961-3564-42bb-adc9-df60e2249363,AEROL,Aero Logistics Partnership - Div 2,Charles Johnson,Inventory Manager,578 High St,Hanoi,100000,Vietnam,0225-3987123
4d4fa723-5ca6-4bae-af49-16bccec60938,HORIZ,Horizon Industries LLC - Div 2,Abigail Williams,Logistics Coordinator,579 Park Ln,Singapore,018981,Singapore,6555-7766
eac60206-c923-41a2-a584-b49877f1fbee,GLOBA,Global Foods Inc. - Div 2,John Brown,Owner,580 Main St,New York,10001,USA,(555) 019-2834
11b45622-539e-48ea-bb16-2402a5aa7010,APEXG,Apex Group Corp - Div 2,Jane Jones,Sales Representative,581 Broadway,Hamburg,20095,Germany,089-0874321
d02328b0-ae3b-4934-ad32-4c4d5c9e6a67,MATRI,Matrix Enterprises Ltd - Div 2,Michael Garcia,Purchasing Manager,582 Oak Ave,Manchester,M1 1AE,UK,(0121) 555-3434
87114eac-a939-49d4-9c3f-8030ae50e8a3,SUMMI,Summit Partners GmbH - Div 2,Emily Miller,Marketing Manager,583 Pine St,Nha Trang,650000,Vietnam,0292-3487569
39ca0407-fafc-4b5a-964e-9cdeddafb79a,VORTE,Vortex Ventures Co. - Div 2,William Davis,Order Administrator,584 Maple Dr,Singapore,018981,Singapore,6555-9988
3c0639b6-ec52-4221-9d3d-0c2748b939f3,ZENIT,Zenith Holdings S.A. - Div 2,Olivia Rodriguez,Accounting Manager,585 Cedar Rd,Chicago,60601,USA,(555) 013-4827
11066daa-376b-45c1-9918-69c76e04f921,NOVAS,Nova Systems Partnership - Div 2,James Martinez,Finance Director,586 Elm St,Frankfurt,60311,Germany,030-0074321
5417e77c-e38d-4525-aae6-92592a6bb7dc,INFIN,Infinity Technologies LLC - Div 2,Sophia Hernandez,Purchasing Agent,587 View Rd,London,EC1A 1BB,UK,(0161) 555-1212
ee2b1008-1ab8-4df3-a042-c83dd5f79ee4,QUANT,Quantum Manufacturing Inc. - Div 2,Robert Lopez,Inventory Manager,588 Sunset Blvd,Hai Phong,180000,Vietnam,0236-3987654
5209372f-9f92-49c3-ae22-5cfc3c5975b4,OMNIS,Omni Supply Corp - Div 2,Isabella Gonzalez,Logistics Coordinator,589 Lake St,Singapore,018981,Singapore,6555-4321
f2ac1b75-1dc6-472a-9ac4-c807bd1efbc3,DYNAM,Dynamic Distribution Ltd - Div 2,David Wilson,Owner,590 High St,Miami,33101,USA,(555) 011-3829
a2da669d-0cd0-4e7b-b9ba-a5de910c958b,PRIME,Prime Services GmbH - Div 2,Mia Anderson,Sales Representative,591 Park Ln,Hamburg,20095,Germany,0221-0474321
eddf15b8-9536-424e-8967-7393e8909526,ALPHA,Alpha Trading Co. - Div 2,Richard Thomas,Purchasing Manager,592 Main St,Glasgow,G1 1QX,UK,(0171) 555-2282
