ID,name,description
47ea8408-341a-4a48-80e0-7b5dc225d519,Selected Oils #15,"High quality, select items in the Selected Oils #15 department."
1bf609bf-3831-4527-83cb-e995e9eb8be8,Signature Extracts #15,"High quality, select items in the Signature Extracts #15 department."
e49e020e-2ddc-4710-a059-b5527f513d47,Artisanal Beverages #15,"High quality, select items in the Artisanal Beverages #15 department."
da53342f-2b41-470e-8de5-5988d525c00b,Local Condiments #15,"High quality, select items in the Local Condiments #15 department."
26180f73-0a9d-4ca3-be9c-06116ef38865,Imported Confections #15,"High quality, select items in the Imported Confections #15 department."
b5af0cde-080a-4242-8ef9-db149aad56b2,Specialty Dairy #15,"High quality, select items in the Specialty Dairy #15 department."
db2b5ce9-49a6-409b-95c7-f47b2c45ea22,Deluxe Grains #15,"High quality, select items in the Deluxe Grains #15 department."
0d5cb3b3-f6b0-4535-85fa-e9dc68287f6c,Traditional Meats #15,"High quality, select items in the Traditional Meats #15 department."
aac55ab5-62bc-416f-a0f9-b37d582a5d8e,Vintage Produce #15,"High quality, select items in the Vintage Produce #15 department."
31eee4ec-d063-42d9-b9a8-5763b4bd0069,Eco-Friendly Seafood #15,"High quality, select items in the Eco-Friendly Seafood #15 department."
54e821a2-ffa2-4386-a42a-fd332bdc0a7d,Diet Snacks #15,"High quality, select items in the Diet Snacks #15 department."
0dd4d3c3-4e2f-4cdf-9a31-c41f85d17f3c,Gluten-Free Breads #15,"High quality, select items in the Gluten-Free Breads #15 department."
55facc8a-ce03-4179-bcf5-4db06dc77366,Premium Sauces #15,"High quality, select items in the Premium Sauces #15 department."
9ce9a711-541e-40c6-870c-f42be6474d96,Organic Beverages #15,"High quality, select items in the Organic Beverages #15 department."
cd8bd2f0-1a2c-4c31-b09e-f2a0fa748ca0,Gourmet Spices #15,"High quality, select items in the Gourmet Spices #15 department."
d6e4d3b3-0854-4020-b2f8-6f2caedad9de,Fresh Oils #15,"High quality, select items in the Fresh Oils #15 department."
be3fa902-a0bd-4c23-afda-bf59f70bd5a0,Selected Extracts #15,"High quality, select items in the Selected Extracts #15 department."
3d236b14-df72-46dd-b528-3c2505e08143,Signature Beverages #15,"High quality, select items in the Signature Beverages #15 department."
0fd7ed9b-9537-48c1-ae73-9ea2cd514ab0,Artisanal Condiments #15,"High quality, select items in the Artisanal Condiments #15 department."
3bedc595-9c08-44a2-ab18-d1dda2a0575d,Local Confections #15,"High quality, select items in the Local Confections #15 department."
9c0088b8-aee9-435b-b472-40d01bddc1ba,Imported Dairy #15,"High quality, select items in the Imported Dairy #15 department."
3611df08-c7ec-4e96-97f0-21f861d197fb,Specialty Grains #15,"High quality, select items in the Specialty Grains #15 department."
f0761d2c-28b6-4d4f-a97d-3488c505cdfb,Deluxe Meats #15,"High quality, select items in the Deluxe Meats #15 department."
facd8c99-e9df-4887-b127-8af9ca8d170a,Traditional Produce #15,"High quality, select items in the Traditional Produce #15 department."
57c1b53e-5482-4da7-a0b1-9257a55a1d89,Vintage Seafood #15,"High quality, select items in the Vintage Seafood #15 department."
1b25a603-87a7-4c4a-9710-037c90197f09,Eco-Friendly Snacks #15,"High quality, select items in the Eco-Friendly Snacks #15 department."
f3a26ad7-86ff-4aa4-9f07-76dc899e48c7,Diet Breads #15,"High quality, select items in the Diet Breads #15 department."
8fec69d0-9e90-4d7a-bc8b-439bdd47fdb5,Gluten-Free Desserts #15,"High quality, select items in the Gluten-Free Desserts #15 department."
372dc401-2a48-4464-9fae-a64311546992,Premium Beverages #15,"High quality, select items in the Premium Beverages #15 department."
ed1675a2-2889-4cfe-9528-8b40b292ac46,Organic Spices #15,"High quality, select items in the Organic Spices #15 department."
9548b160-1cc4-4d83-8d67-21343d2340b4,Gourmet Oils #15,"High quality, select items in the Gourmet Oils #15 department."
719f9476-d7a4-4648-85bf-d6fcc346de59,Fresh Extracts #15,"High quality, select items in the Fresh Extracts #15 department."
9b6d3e7a-f25d-4a55-b386-485b86d577de,Selected Beverages #15,"High quality, select items in the Selected Beverages #15 department."
6dc6119e-47d3-4548-be6f-da660085f6c3,Signature Condiments #15,"High quality, select items in the Signature Condiments #15 department."
cbbe592c-323c-4efe-a9a3-9b269d7735d7,Artisanal Confections #15,"High quality, select items in the Artisanal Confections #15 department."
541c63ae-c141-4162-a29f-cd4786bf7999,Local Dairy #15,"High quality, select items in the Local Dairy #15 department."
bfd3e9a6-fdb8-4404-8720-dbc76d6c7584,Imported Grains #15,"High quality, select items in the Imported Grains #15 department."
6523fa37-3b6b-4d7e-ac15-e48f09f7b6aa,Specialty Meats #15,"High quality, select items in the Specialty Meats #15 department."
e043023c-cf42-42a3-8c86-2972b4a9a83d,Deluxe Produce #15,"High quality, select items in the Deluxe Produce #15 department."
15a9080a-6563-435b-ae84-8b885de93673,Traditional Seafood #15,"High quality, select items in the Traditional Seafood #15 department."
85098c00-d954-4d17-94f1-1c086d4afd58,Vintage Snacks #15,"High quality, select items in the Vintage Snacks #15 department."
d3e184a8-2602-4ee2-bfb1-9cca91ef9447,Eco-Friendly Breads #15,"High quality, select items in the Eco-Friendly Breads #15 department."
6555e29b-e2a1-4372-b2aa-6cc757b5e6f3,Diet Desserts #15,"High quality, select items in the Diet Desserts #15 department."
b6c6579e-a511-4716-bbd2-b00d5804087a,Gluten-Free Sauces #15,"High quality, select items in the Gluten-Free Sauces #15 department."
391edf84-d9e2-4d1d-b866-34488fcfdaac,Premium Spices #15,"High quality, select items in the Premium Spices #15 department."
3ecc67fe-b6b7-4145-98a6-8a87e5e77cf1,Organic Oils #15,"High quality, select items in the Organic Oils #15 department."
ef80a7e6-81c9-4e99-9df1-8a6c7f7fd058,Gourmet Extracts #15,"High quality, select items in the Gourmet Extracts #15 department."
8666abb6-d350-4182-9542-9dd4d2cfb1fe,Fresh Beverages #15,"High quality, select items in the Fresh Beverages #15 department."
58677a54-45b9-4268-b040-d90b00148407,Selected Condiments #15,"High quality, select items in the Selected Condiments #15 department."
ae474494-52f1-44af-b4a3-926366b9bb31,Signature Confections #15,"High quality, select items in the Signature Confections #15 department."
ddf6d4ee-6105-45a9-97ec-5c5bd577e532,Artisanal Dairy #15,"High quality, select items in the Artisanal Dairy #15 department."
331e4bf6-577c-486e-af9b-55209b046bcb,Local Grains #15,"High quality, select items in the Local Grains #15 department."
a0413950-c316-434d-9feb-0995caf90d51,Imported Meats #15,"High quality, select items in the Imported Meats #15 department."
e0ede4be-407d-4115-a044-093b29852913,Specialty Produce #15,"High quality, select items in the Specialty Produce #15 department."
c61afb2a-09d6-477d-99aa-94d4f2d2186e,Deluxe Seafood #15,"High quality, select items in the Deluxe Seafood #15 department."
72469a46-6767-40a8-8362-5712a92d2712,Traditional Snacks #15,"High quality, select items in the Traditional Snacks #15 department."
11df2604-14ce-4dfd-bda1-bee2b20fa9cb,Vintage Breads #15,"High quality, select items in the Vintage Breads #15 department."
8fe05e7c-32bf-4511-ba70-0b0002c8dc7a,Eco-Friendly Desserts #15,"High quality, select items in the Eco-Friendly Desserts #15 department."
fc021fa5-337b-4e2a-a337-25194127ffde,Diet Sauces #15,"High quality, select items in the Diet Sauces #15 department."
4c25bb60-73a7-484d-9e36-5e313d317753,Gluten-Free Beverages #15,"High quality, select items in the Gluten-Free Beverages #15 department."
a2fa3bd6-4e15-4775-9e04-4dc093c9f339,Premium Oils #15,"High quality, select items in the Premium Oils #15 department."
8f3279a3-4817-490c-8db2-ad54f2ee14e5,Organic Extracts #15,"High quality, select items in the Organic Extracts #15 department."
140d7020-c39f-40ac-9c95-dfc1a23f61f4,Gourmet Beverages #15,"High quality, select items in the Gourmet Beverages #15 department."
da04c9a9-6d0a-4aeb-aaa3-316940891fd1,Fresh Condiments #15,"High quality, select items in the Fresh Condiments #15 department."
0840777e-ad66-4850-9ed7-3b2f1b3e51d7,Selected Confections #15,"High quality, select items in the Selected Confections #15 department."
90d5d1e4-8329-4d7f-8cf9-65051ff47f54,Signature Dairy #15,"High quality, select items in the Signature Dairy #15 department."
121ad6cc-a49a-48f3-90d1-4ffda46b214f,Artisanal Grains #15,"High quality, select items in the Artisanal Grains #15 department."
a03b0126-8fdd-46e4-a672-4bae16ed2db9,Local Meats #15,"High quality, select items in the Local Meats #15 department."
ad338165-a677-4a9d-acd4-97b56f312dd8,Imported Produce #15,"High quality, select items in the Imported Produce #15 department."
95d14e02-6f85-4f56-9c29-e3b3ecce4ab7,Specialty Seafood #15,"High quality, select items in the Specialty Seafood #15 department."
0f2744cc-a10e-4eb5-959d-c3d2b809a58b,Deluxe Snacks #15,"High quality, select items in the Deluxe Snacks #15 department."
c668454a-4ffb-4275-a64e-f0d82241ce94,Traditional Breads #15,"High quality, select items in the Traditional Breads #15 department."
ec121b40-bf28-4569-882c-b93040402a5c,Vintage Desserts #15,"High quality, select items in the Vintage Desserts #15 department."
d6ba1782-7541-4b89-9477-515dfdd60ee3,Eco-Friendly Sauces #15,"High quality, select items in the Eco-Friendly Sauces #15 department."
129c39a4-0de5-4746-a102-d5b49883ee73,Diet Beverages #15,"High quality, select items in the Diet Beverages #15 department."
dc3a7a1e-894e-49ac-8cbe-e76d61d07fa7,Gluten-Free Spices #15,"High quality, select items in the Gluten-Free Spices #15 department."
10587425-8846-4e7d-91c6-1e97a0070d99,Premium Extracts #15,"High quality, select items in the Premium Extracts #15 department."
73c505b5-181e-4d83-bf9b-f9a75db2d555,Organic Beverages #15,"High quality, select items in the Organic Beverages #15 department."
461f1f0d-8ff6-492c-bdd2-544be4fc4c02,Gourmet Condiments #15,"High quality, select items in the Gourmet Condiments #15 department."
ba871f6a-f2f5-45c8-a03c-456e8a458411,Fresh Confections #15,"High quality, select items in the Fresh Confections #15 department."
f3625f83-bc09-4009-8f4e-35c74f396df4,Selected Dairy #15,"High quality, select items in the Selected Dairy #15 department."
346f2c4d-cc58-466c-bd66-95031ec903d6,Signature Grains #15,"High quality, select items in the Signature Grains #15 department."
af7a904c-e92a-45ba-b953-a239442cc400,Artisanal Meats #15,"High quality, select items in the Artisanal Meats #15 department."
e5bf7fa8-5ef5-4e96-9a08-8b9af85befb1,Local Produce #15,"High quality, select items in the Local Produce #15 department."
afc820de-3de5-4bfc-a9b4-4867295ff88a,Imported Seafood #15,"High quality, select items in the Imported Seafood #15 department."
783a7317-db01-4494-a980-ca7a18fe76a9,Specialty Snacks #15,"High quality, select items in the Specialty Snacks #15 department."
0537d8f4-94eb-4c53-b8ae-5ba56deecaa9,Deluxe Breads #15,"High quality, select items in the Deluxe Breads #15 department."
c71c4669-7762-4821-a744-6f4eb88ef706,Traditional Desserts #15,"High quality, select items in the Traditional Desserts #15 department."
503a0a06-7732-4e8c-b26c-4951e864529b,Vintage Sauces #15,"High quality, select items in the Vintage Sauces #15 department."
020d0e10-cc31-41aa-baaf-b705a7f4ddde,Eco-Friendly Beverages #15,"High quality, select items in the Eco-Friendly Beverages #15 department."
bff120d7-9d74-4af7-bf17-61b265f5161f,Diet Spices #15,"High quality, select items in the Diet Spices #15 department."
be2ecdf3-ec3e-46c0-b4c0-ef858a470f13,Gluten-Free Oils #15,"High quality, select items in the Gluten-Free Oils #15 department."
865c4aba-fa38-471b-a545-4a2da0bf4888,Premium Beverages #16,"High quality, select items in the Premium Beverages #16 department."
138d7090-e3b1-4663-806b-5290afb8db1b,Organic Condiments #16,"High quality, select items in the Organic Condiments #16 department."
95d61558-9cc6-45fa-a685-c8aa8a747224,Gourmet Confections #16,"High quality, select items in the Gourmet Confections #16 department."
bc5ee719-a915-4ef1-ad91-b58a23948697,Fresh Dairy #16,"High quality, select items in the Fresh Dairy #16 department."
d1a78c97-bc34-49d2-8849-6090c50ecd07,Selected Grains #16,"High quality, select items in the Selected Grains #16 department."
9602153c-f752-468e-9d5b-af1b859c98c2,Signature Meats #16,"High quality, select items in the Signature Meats #16 department."
ad4ece75-ce52-4f1f-8553-f3632288be8f,Artisanal Produce #16,"High quality, select items in the Artisanal Produce #16 department."
895241a9-cc3c-40bd-970d-b9525c701eab,Local Seafood #16,"High quality, select items in the Local Seafood #16 department."
e9ca86b6-3b61-45e0-bb83-ff88937197a5,Imported Snacks #16,"High quality, select items in the Imported Snacks #16 department."
57664940-9e44-4beb-8808-1cbef24f1754,Specialty Breads #16,"High quality, select items in the Specialty Breads #16 department."
f39cd6ff-fbf5-40bb-9e76-c0dcf6e25042,Deluxe Desserts #16,"High quality, select items in the Deluxe Desserts #16 department."
adce77d0-68cc-435d-844e-fedc07c82dbd,Traditional Sauces #16,"High quality, select items in the Traditional Sauces #16 department."
4029239c-05a8-47d9-a905-a23e45499233,Vintage Beverages #16,"High quality, select items in the Vintage Beverages #16 department."
20f1200c-6d3b-4935-a315-52122d172c66,Eco-Friendly Spices #16,"High quality, select items in the Eco-Friendly Spices #16 department."
0f3c3245-f83a-41d5-97b7-dde1b18ab0ab,Diet Oils #16,"High quality, select items in the Diet Oils #16 department."
300f96f3-fbef-4124-a981-9751e85ae3b9,Gluten-Free Extracts #16,"High quality, select items in the Gluten-Free Extracts #16 department."
08a94c8f-05f2-45d8-ae28-da7adfbaf730,Premium Condiments #16,"High quality, select items in the Premium Condiments #16 department."
f710b65e-82d8-4830-b457-100268f10c94,Organic Confections #16,"High quality, select items in the Organic Confections #16 department."
a4e8ef4e-8b2a-465f-9649-02dc51fd01de,Gourmet Dairy #16,"High quality, select items in the Gourmet Dairy #16 department."
5c6fde23-ea5f-4caf-9bc2-5c8f3fb21cb1,Fresh Grains #16,"High quality, select items in the Fresh Grains #16 department."
06c64ca8-7a83-46b3-8dd7-06c349d6edba,Selected Meats #16,"High quality, select items in the Selected Meats #16 department."
3b381e6b-904e-4daa-91b2-5f0a40eccddb,Signature Produce #16,"High quality, select items in the Signature Produce #16 department."
bf13ec9a-6fde-4410-b33f-9447d1ebcc90,Artisanal Seafood #16,"High quality, select items in the Artisanal Seafood #16 department."
fa1415dc-013e-4ced-8990-64b35d32cb53,Local Snacks #16,"High quality, select items in the Local Snacks #16 department."
6f74560f-096f-47d8-901a-7375aa2c47d9,Imported Breads #16,"High quality, select items in the Imported Breads #16 department."
8625e9bc-bc31-48b5-a9d2-564d8750b2d1,Specialty Desserts #16,"High quality, select items in the Specialty Desserts #16 department."
cb20b3a1-b461-499d-b98a-48558ddd3ace,Deluxe Sauces #16,"High quality, select items in the Deluxe Sauces #16 department."
caddc9ef-0af7-4249-8e3f-886e060725fe,Traditional Beverages #16,"High quality, select items in the Traditional Beverages #16 department."
09cb8bf0-93cc-408f-94b5-97c96904b77c,Vintage Spices #16,"High quality, select items in the Vintage Spices #16 department."
2a4ca9d9-52d4-4112-9c86-9bf80083b268,Eco-Friendly Oils #16,"High quality, select items in the Eco-Friendly Oils #16 department."
9ca1fc47-febd-4baa-9d75-64e3fcb95faf,Diet Extracts #16,"High quality, select items in the Diet Extracts #16 department."
a7275866-861a-49ce-8800-7906d919e629,Gluten-Free Beverages #16,"High quality, select items in the Gluten-Free Beverages #16 department."
2c62322a-a7bc-4f7f-b7b7-1de791fadd32,Premium Confections #16,"High quality, select items in the Premium Confections #16 department."
4166370e-6864-493e-b9aa-b58c374cc019,Organic Dairy #16,"High quality, select items in the Organic Dairy #16 department."
a9be1837-f43a-4a5e-939e-d4feb71e6615,Gourmet Grains #16,"High quality, select items in the Gourmet Grains #16 department."
fffb527a-1620-4413-8063-37d7b51fa24e,Fresh Meats #16,"High quality, select items in the Fresh Meats #16 department."
183e299d-5555-452b-a4c1-98c9f3922ef9,Selected Produce #16,"High quality, select items in the Selected Produce #16 department."
b271afa8-e184-47c4-83c8-c85afd3b5504,Signature Seafood #16,"High quality, select items in the Signature Seafood #16 department."
08650944-59b9-4384-b26a-8b188ae615a4,Artisanal Snacks #16,"High quality, select items in the Artisanal Snacks #16 department."
92a3974a-48c0-4377-9918-8b22096116fb,Local Breads #16,"High quality, select items in the Local Breads #16 department."
6d6930d9-2cfe-4685-a2ef-b65ab45a139e,Imported Desserts #16,"High quality, select items in the Imported Desserts #16 department."
ca651919-a275-44ca-bef9-4c2f92fdf834,Specialty Sauces #16,"High quality, select items in the Specialty Sauces #16 department."
494f9848-8429-48b0-8631-0a3d568c0e7d,Deluxe Beverages #16,"High quality, select items in the Deluxe Beverages #16 department."
83562398-daca-462d-837a-35ae84aeaf1e,Traditional Spices #16,"High quality, select items in the Traditional Spices #16 department."
84a04e92-2a0e-4080-ab92-3340b6456539,Vintage Oils #16,"High quality, select items in the Vintage Oils #16 department."
a60321bf-dcab-4c8a-90b8-c68db4b5acfb,Eco-Friendly Extracts #16,"High quality, select items in the Eco-Friendly Extracts #16 department."
eb2978a1-b38f-4854-bc4a-2ea4d2f13e61,Diet Beverages #16,"High quality, select items in the Diet Beverages #16 department."
ae96ba61-5db1-45c7-b4d6-61f32b49ba34,Gluten-Free Condiments #16,"High quality, select items in the Gluten-Free Condiments #16 department."
2d438d86-8693-4db2-aef2-c8bc7822f9e2,Premium Dairy #16,"High quality, select items in the Premium Dairy #16 department."
f9943de1-2c7e-4ea1-8414-0c3fde32d7d3,Organic Grains #16,"High quality, select items in the Organic Grains #16 department."
74859714-218f-4edd-a13b-5008f7b53f0c,Gourmet Meats #16,"High quality, select items in the Gourmet Meats #16 department."
fd6db6f8-d163-46c9-848b-b0bf3a403615,Fresh Produce #16,"High quality, select items in the Fresh Produce #16 department."
12b59f22-bc83-41fe-9084-8dd15043af2a,Selected Seafood #16,"High quality, select items in the Selected Seafood #16 department."
39b67e4c-850c-4f8b-bf97-ab06fa0b0bac,Signature Snacks #16,"High quality, select items in the Signature Snacks #16 department."
d56063cf-3313-4fc2-ba8b-88d7360a4e16,Artisanal Breads #16,"High quality, select items in the Artisanal Breads #16 department."
c9b765b5-16af-4827-9f89-a96976621d4f,Local Desserts #16,"High quality, select items in the Local Desserts #16 department."
2b35a052-a3fc-4d88-a10c-4a07c1f3c990,Imported Sauces #16,"High quality, select items in the Imported Sauces #16 department."
962d8e9d-0028-42fc-8119-c347300ba0ea,Specialty Beverages #16,"High quality, select items in the Specialty Beverages #16 department."
a432a2bb-865c-45f0-a561-e77d9904b8d3,Deluxe Spices #16,"High quality, select items in the Deluxe Spices #16 department."
d1242521-1e4e-4409-b6f5-de4b13b14b31,Traditional Oils #16,"High quality, select items in the Traditional Oils #16 department."
7839d628-e1f0-4a3c-af13-39941da912f8,Vintage Extracts #16,"High quality, select items in the Vintage Extracts #16 department."
c7a76555-f97b-4461-895e-77fdcb363089,Eco-Friendly Beverages #16,"High quality, select items in the Eco-Friendly Beverages #16 department."
52279b26-f977-4c76-921c-08302549b990,Diet Condiments #16,"High quality, select items in the Diet Condiments #16 department."
90ac23ca-bfe5-4a54-a6d7-bd649f8854d5,Gluten-Free Confections #16,"High quality, select items in the Gluten-Free Confections #16 department."
ae6989ed-ca10-488e-b022-4e0fce1d867c,Premium Grains #16,"High quality, select items in the Premium Grains #16 department."
cdfca679-9b4e-4fda-8142-c9b3279a20a1,Organic Meats #16,"High quality, select items in the Organic Meats #16 department."
973a1319-ef7c-4c97-9b69-f936ef86dfc1,Gourmet Produce #16,"High quality, select items in the Gourmet Produce #16 department."
ae7816fb-55f1-46c7-91f4-3651af14da8e,Fresh Seafood #16,"High quality, select items in the Fresh Seafood #16 department."
a915c3f2-f0c0-41e0-b9bd-957daae97906,Selected Snacks #16,"High quality, select items in the Selected Snacks #16 department."
defb155d-540e-4ae3-96ca-c3eeb121e7cb,Signature Breads #16,"High quality, select items in the Signature Breads #16 department."
4e1dc4d7-e365-42ce-8a90-15f605625ea4,Artisanal Desserts #16,"High quality, select items in the Artisanal Desserts #16 department."
e89db1d8-cea9-4a37-84b0-65b38d01044d,Local Sauces #16,"High quality, select items in the Local Sauces #16 department."
d0ab0981-d4e5-49d9-9272-8367a92e6723,Imported Beverages #16,"High quality, select items in the Imported Beverages #16 department."
8ee13910-6738-4fab-86b1-2de2bda1ed43,Specialty Spices #16,"High quality, select items in the Specialty Spices #16 department."
67eb1d23-b6b6-4dfa-b290-837a0e9c1738,Deluxe Oils #16,"High quality, select items in the Deluxe Oils #16 department."
c0daa8f7-bc6e-4012-8400-8aa07b1cfcad,Traditional Extracts #16,"High quality, select items in the Traditional Extracts #16 department."
8264f8bd-f762-44d5-8802-1c68b290783f,Vintage Beverages #16,"High quality, select items in the Vintage Beverages #16 department."
6c7d4278-4a96-4694-b235-4b321a657c84,Eco-Friendly Condiments #16,"High quality, select items in the Eco-Friendly Condiments #16 department."
9dbea0af-3ae0-4177-9e6e-3491019c6570,Diet Confections #16,"High quality, select items in the Diet Confections #16 department."
7cc3cd4d-f682-45d8-b6cf-712a4282fefd,Gluten-Free Dairy #16,"High quality, select items in the Gluten-Free Dairy #16 department."
de84d6fb-d78f-4039-be60-85de1c86ada1,Premium Meats #16,"High quality, select items in the Premium Meats #16 department."
8cfea842-12cf-4333-af53-0bbc7e20cf5e,Organic Produce #16,"High quality, select items in the Organic Produce #16 department."
333da302-07a8-4f56-8da4-f22c5d7b90ae,Gourmet Seafood #16,"High quality, select items in the Gourmet Seafood #16 department."
8af6a6db-41be-4d0e-90e7-7ee0df843fc7,Fresh Snacks #16,"High quality, select items in the Fresh Snacks #16 department."
2e2b6285-0bce-4d91-af6f-b8496711cc20,Selected Breads #16,"High quality, select items in the Selected Breads #16 department."
0ab50832-2d46-45ee-af2c-c163e0181f54,Signature Desserts #16,"High quality, select items in the Signature Desserts #16 department."
f52d4796-57c4-434f-9015-14bda62138ba,Artisanal Sauces #16,"High quality, select items in the Artisanal Sauces #16 department."
21b280dc-a424-4437-a104-14a4c7fca999,Local Beverages #16,"High quality, select items in the Local Beverages #16 department."
25e23651-6e02-4ac0-8ebe-6441ab350a23,Imported Spices #16,"High quality, select items in the Imported Spices #16 department."
9cd1f7c6-0d7b-4d37-af45-7f5e943cf0b6,Specialty Oils #16,"High quality, select items in the Specialty Oils #16 department."
761bab41-9099-49a6-8e40-802508113519,Deluxe Extracts #16,"High quality, select items in the Deluxe Extracts #16 department."
d5e1b132-b7e7-44b8-8f1d-1133926ed429,Traditional Beverages #16,"High quality, select items in the Traditional Beverages #16 department."
20b9f6ae-0f1b-4ece-b136-976c4af87aaf,Vintage Condiments #16,"High quality, select items in the Vintage Condiments #16 department."
daeab8c6-8fc7-4fa4-bd50-538981bb3105,Eco-Friendly Confections #16,"High quality, select items in the Eco-Friendly Confections #16 department."
9e3a210f-bbc7-40c8-a268-ca172a9ef062,Diet Dairy #16,"High quality, select items in the Diet Dairy #16 department."
594a38a3-34e7-4091-bf29-1b3663cdd6ce,Gluten-Free Grains #16,"High quality, select items in the Gluten-Free Grains #16 department."
0461aa25-4990-4539-8cd1-b6ce86d51ece,Premium Produce #16,"High quality, select items in the Premium Produce #16 department."
555570a4-9b25-4840-93de-e53bc7c1b9d3,Organic Seafood #16,"High quality, select items in the Organic Seafood #16 department."
90f7f464-c650-46d8-a5f0-49300566d2f2,Gourmet Snacks #16,"High quality, select items in the Gourmet Snacks #16 department."
9f8fd78b-3cc5-4fcc-b5a5-225f332d0681,Fresh Breads #16,"High quality, select items in the Fresh Breads #16 department."
d7bbc8a8-59f0-4494-8504-5e3e57fc8631,Selected Desserts #16,"High quality, select items in the Selected Desserts #16 department."
cf54bed2-dfa9-464b-9dde-7bb670cc7cfe,Signature Sauces #16,"High quality, select items in the Signature Sauces #16 department."
f870d3f0-6445-407a-95ac-884166f8e257,Artisanal Beverages #16,"High quality, select items in the Artisanal Beverages #16 department."
06cf92a1-132b-4676-acdf-21d651fecf1d,Local Spices #16,"High quality, select items in the Local Spices #16 department."
bdef4a72-e7de-4ffd-9ab2-3980982344d0,Imported Oils #16,"High quality, select items in the Imported Oils #16 department."
3ca63c18-1ed4-4f76-9e5e-b78d7e433e29,Specialty Extracts #16,"High quality, select items in the Specialty Extracts #16 department."
56333448-8b5c-4e80-af7c-a29bbd5a8e52,Deluxe Beverages #16,"High quality, select items in the Deluxe Beverages #16 department."
a81d644f-493f-4014-8657-d5cd6c3ab78a,Traditional Condiments #16,"High quality, select items in the Traditional Condiments #16 department."
8e36b172-cdb6-4d97-8acc-8d0832dbb1d7,Vintage Confections #16,"High quality, select items in the Vintage Confections #16 department."
23030ca5-f0f4-4a74-b27f-ba128ec55d81,Eco-Friendly Dairy #16,"High quality, select items in the Eco-Friendly Dairy #16 department."
8d5c5e8a-4d28-403e-95ed-b250884f0331,Diet Grains #16,"High quality, select items in the Diet Grains #16 department."
8af9e1f6-e24a-4de2-a080-f753a3aa2de1,Gluten-Free Meats #16,"High quality, select items in the Gluten-Free Meats #16 department."
8b1053c6-a912-4033-a6aa-2114251c1be1,Premium Seafood #16,"High quality, select items in the Premium Seafood #16 department."
7b3feedd-12c8-499a-abb1-1c32603e37d4,Organic Snacks #16,"High quality, select items in the Organic Snacks #16 department."
0f9108f7-42f0-4fc4-b114-50f367b142e2,Gourmet Breads #16,"High quality, select items in the Gourmet Breads #16 department."
90564c5a-cd81-4419-9bee-85c0b5fb7834,Fresh Desserts #16,"High quality, select items in the Fresh Desserts #16 department."
947e81cb-6097-448c-9fb9-61a3906e4481,Selected Sauces #16,"High quality, select items in the Selected Sauces #16 department."
210ffb3a-09ff-4efe-9777-a488ab75689c,Signature Beverages #16,"High quality, select items in the Signature Beverages #16 department."
06e4ff3e-e767-439f-92e1-46e4523f43bf,Artisanal Spices #16,"High quality, select items in the Artisanal Spices #16 department."
78000463-83f6-461f-a02a-2c662ad9bb74,Local Oils #16,"High quality, select items in the Local Oils #16 department."
6383d59d-1bcc-4ff0-9ce6-f7bffc6b82e1,Imported Extracts #16,"High quality, select items in the Imported Extracts #16 department."
70fa1961-bfc7-4d59-bd57-3dc9fa7e48d1,Specialty Beverages #16,"High quality, select items in the Specialty Beverages #16 department."
87eea0f8-0f39-4948-9081-8e9626ff2d99,Deluxe Condiments #16,"High quality, select items in the Deluxe Condiments #16 department."
cbddab39-3c0d-42bf-9691-d88f7d180f66,Traditional Confections #16,"High quality, select items in the Traditional Confections #16 department."
95de7394-8807-41b9-9e03-ef8fd27ebf51,Vintage Dairy #16,"High quality, select items in the Vintage Dairy #16 department."
e4b290ae-17ec-4f61-8505-8caa04d9d650,Eco-Friendly Grains #16,"High quality, select items in the Eco-Friendly Grains #16 department."
cc4f2e7c-e58b-4f99-a919-908c539481eb,Diet Meats #16,"High quality, select items in the Diet Meats #16 department."
a5ffc844-fb22-4e59-ad45-88a129c8d649,Gluten-Free Produce #16,"High quality, select items in the Gluten-Free Produce #16 department."
53aa7345-37da-4752-ade1-b3e078115e5f,Premium Snacks #16,"High quality, select items in the Premium Snacks #16 department."
c063c67d-f340-47d4-a7d7-a10a2113b825,Organic Breads #16,"High quality, select items in the Organic Breads #16 department."
cdbd2765-595c-4b68-bb43-ee1fb6d27310,Gourmet Desserts #16,"High quality, select items in the Gourmet Desserts #16 department."
bbb0f4f0-4ac3-4d47-80e8-65258b5e411b,Fresh Sauces #16,"High quality, select items in the Fresh Sauces #16 department."
67ca1bac-0be8-45a7-8ebc-5d22059cf1c4,Selected Beverages #16,"High quality, select items in the Selected Beverages #16 department."
d080ad6f-a5df-4229-b518-b8bad0e33433,Signature Spices #16,"High quality, select items in the Signature Spices #16 department."
ebec8559-05c7-40fb-a1e5-9763636d67f0,Artisanal Oils #16,"High quality, select items in the Artisanal Oils #16 department."
fe45755b-4d75-47c1-9f3f-836357c33bae,Local Extracts #16,"High quality, select items in the Local Extracts #16 department."
818a93b4-054b-43ee-8a06-a9d713e43555,Imported Beverages #16,"High quality, select items in the Imported Beverages #16 department."
24add45e-163b-4c21-a2fd-0dec782041a9,Specialty Condiments #16,"High quality, select items in the Specialty Condiments #16 department."
dc0de9b7-33ab-4cd2-8a40-fe4e07ea4291,Deluxe Confections #16,"High quality, select items in the Deluxe Confections #16 department."
