ID,createdAt,createdBy,modifiedAt,modifiedBy,productNumber,name,unitPrice,unitsInStock,unitsOnOrder,reorderLevel,discontinued,isDeleted,category_ID
50e574f4-1456-497a-ab6a-607d36995be2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4588,Grandma's Pavlova - Code:4577,147.45,115,0,15,false,false,81c75bd3-4dad-4aed-9bf6-22c38672178c
3bdb02fd-e56d-4b85-9bc5-15eba292eac5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4589,Chef Anton's Alice Mutton - Code:4578,149.3,248,10,20,false,false,8b7997e7-7dd2-4678-bd55-425aa08c788c
b5528144-c4ad-4a20-99aa-28904f089717,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4590,Northwoods Carnarvon Tigers - Code:4579,151.15,116,0,25,false,false,46e1c6d1-0287-440c-be7d-ccad95b39ebb
e0a70dfe-b463-4152-a9ea-e30a31b752b7,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4591,Tokyo Chocolate Biscuits - Code:4580,153,3,0,10,false,false,dae1cfc2-c987-4d99-8938-a70b2e3b633d
5e44efb9-e2fc-4cec-a46d-7cfcf8dc67e0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4592,Cooper's Marmalade - Code:4581,154.85,177,0,15,false,false,1ed5bb77-459d-49e2-8972-f960b2ed7e42
ad3d9f10-5cab-4266-8161-340f1ba88c0f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4593,Boston Scones - Code:4582,156.7,486,0,20,false,false,d39a1ba2-a91b-400a-b48d-1248b615815d
76644b2e-e95a-4ded-84c5-75774bcd365e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4594,Louisiana Knäckebröd - Code:4583,158.55,309,0,25,false,false,e5029322-8140-4cf1-94b5-93d5fc3645cc
055f9bd3-9b71-42ed-ad71-576fb728fa18,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4595,Outback Tunnbröd - Code:4584,160.4,408,0,10,false,false,374f3d75-0b18-436e-bae5-6842fa401f34
7474f2d4-4281-4d3c-bb43-e0d962525f08,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4596,Singapore Guaraná - Code:4585,162.25,9,0,15,false,false,857b8599-f2d8-49db-bfbc-12e8e1b21385
d2f2e9a5-1daa-49a2-ab06-3d3617a7ef7d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4597,Rhönbräu Gorgonzola - Code:4586,164.1,133,0,20,false,false,0e778dc9-f2a9-4912-a9c7-62ae93c1c544
4d4bc9fd-e24d-4340-be94-5022be493859,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4598,Lakkalikööri Mascarpone - Code:4587,165.95,20,0,25,false,false,6316e895-e9b3-46b1-a5d4-f318c2d40d42
01ada88b-46e6-4d4c-9855-8636e72711ba,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4599,Perth Geitost - Code:4588,167.8,243,0,10,false,false,a74d5b56-e76f-43b4-a425-6f785e2ac5a7
74f7865f-3114-41d2-89b8-7553188792fd,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4600,New England Sasquatch Ale - Code:4589,169.65,431,0,15,false,false,8782403f-5c71-4067-b90f-18bd2db82de6
89f71ed7-3e70-4eae-adb4-d7899622479c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4601,Scottish Steeleye Stout - Code:4590,171.5,2,0,20,false,false,8459a57f-40ab-4b52-bd28-8b18f2a1bb9b
5511b228-5a51-4281-b147-9419c2627f7e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4602,Hanoi Inlagd Sill - Code:4591,173.35,494,0,25,false,false,791b122d-3afe-46a1-a76e-e9d5ae4fef71
d4af0e1b-d3f9-45f1-bb2d-2b3a914f3d5b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4603,Mishi Gravad Lax - Code:4592,175.2,47,26,10,false,false,f5cae93b-683f-401a-ba0d-3023b7034c12
eb6d0c86-1217-40a7-b5ed-05dd21c323d1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4604,Kobe Côte de Blaye - Code:4593,177.05,270,0,15,false,false,74b2b2f8-7463-49b8-8bc2-82d296caaa72
776f9357-2416-4c00-a165-ddcb662a33bf,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4605,Alice Chartreuse - Code:4594,178.9,457,0,20,false,false,2743aa1f-52ec-4af8-b734-81b7f3ed70a2
c69ed980-a423-4a95-94da-99decd3ffe84,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4606,Giovanni Crab Meat - Code:4595,180.75,1,0,25,false,false,fc8b122e-2a4e-4371-9370-7fbd11e57bcd
9074def3-5f4d-4149-9e30-2f14e1ec2a91,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4607,Wimmers Clam Chowder - Code:4596,182.6,152,0,10,false,false,347fb426-03a7-4601-8d69-0a9a57eaf9ea
bde15aea-c722-41a9-af84-9ac6a8c4cc63,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4608,Laughing Lumberjack Hokkien Fried Mee - Code:4597,184.45,258,0,15,false,false,77bc8af2-74e1-4784-b787-21879a925cb7
c6e0f301-eba2-44a2-851f-02a68495cc80,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4609,Uncle Bob's Gula Malacca - Code:4598,186.3,100,0,20,false,false,fa6f169f-0ef5-4799-9145-af55c0b66008
466ebb18-e0f3-4bdd-b369-4eb566b56a87,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4610,Grandma's Spegesild - Code:4599,188.15,127,14,25,false,false,5bff2aa2-bff9-4e77-9a03-e4e8bb5984e8
21fc20f3-e1fc-48b8-bc08-cfd3e4c599f8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4611,Chef Anton's Zaanse koeken - Code:4600,190,2,0,10,true,false,a7a5423a-0114-4dca-91cb-a9b24525feff
370609a7-71ed-4735-b554-a5462b03a1ba,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4612,Northwoods Chocolade - Code:4601,191.85,254,0,15,false,false,95e05df0-ea0c-4188-9d7c-32226e52193f
89e5f6f6-fa89-45cc-928e-3376dc54e3f1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4613,Tokyo Valkoinen suklaa - Code:4602,193.7,509,0,20,false,false,a366b8d8-9ad7-4f9b-97da-9882312efc7a
9af9a847-ee90-4b7b-bec6-e6f77f16f5b9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4614,Cooper's Dried Apples - Code:4603,195.55,128,0,25,false,false,1878f2c7-705f-4fa7-8e25-306fc38fc441
bef6567e-3e55-4f5c-8504-82d2862e2bcd,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4615,Boston Filo Mix - Code:4604,197.4,190,0,10,false,false,9d871556-7762-4daf-9150-d46d1b64c15f
526ff217-1ce7-4599-a1c3-64453df6240f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4616,Louisiana Pasties - Code:4605,199.25,7,0,15,false,false,d503aeab-5a43-4628-9373-2f019af2e5ed
c96522e7-3a37-4faa-9dea-99315be6703d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4617,Outback Tourtière - Code:4606,201.1,82,96,20,false,false,c8c2b49f-aa12-45d1-9dd2-2b75b57d9f39
994194bf-1809-4692-8efc-d50ff3917875,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4618,Singapore Pâté - Code:4607,202.95,163,0,25,false,false,96f146ae-e9e6-4743-a79b-af8bc1e2df89
b6b5a32c-09bd-4e28-b34f-c8a62ec45177,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4619,Rhönbräu Gnocchi - Code:4608,204.8,355,0,10,false,false,eee5e648-d71b-4c5f-9af3-133fa0561698
d201c85d-4e51-493b-86a2-478e069f5d4f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4620,Lakkalikööri Ravioli - Code:4609,206.65,252,0,15,false,false,dc3b88b8-0b84-4ca1-94de-7d32f68520e1
220cbaa4-5d44-4c12-9e44-6ead23d6999c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4621,Perth Escargots - Code:4610,208.5,1,0,20,false,false,183365ad-587d-4462-a3d5-6ccea988722a
8450c69f-e827-41ef-a369-2bb58e7f4f95,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4622,New England Raclette - Code:4611,210.35,63,0,25,false,false,d6c5f9f3-a0d9-4abb-9aeb-fdfb18712e67
af7d14e2-2a1d-480e-875e-871811988bb4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4623,Scottish Camembert - Code:4612,212.2,17,0,10,false,false,9f31210a-47fd-4ffa-b87f-edcab20574e8
743d7d50-1b55-44f2-8ab0-f16855d23b82,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4624,Hanoi Sirop - Code:4613,214.05,84,43,15,false,false,681aa9c6-5479-4101-82d3-eb259872c2c4
f0dda874-e590-4b1f-a347-5d309d226835,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4625,Mishi Tarte - Code:4614,215.9,425,0,20,false,false,c4d932a6-2cbd-4564-80cc-403bcf83be2e
d6e2a8c2-9467-41e8-95a2-dc7b32093ab1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4626,Kobe Vegie-spread - Code:4615,217.75,7,0,25,false,false,107219a2-031c-433f-a4dd-1e7e47f59925
e87479ac-b247-4a24-87aa-77df9c3a047a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4627,Alice Semmelknödel - Code:4616,219.6,157,0,10,false,false,6a7dba68-4f59-4cf7-be63-9737799d718f
3e9a015d-9582-4232-bfaf-de500f601fc4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4628,Giovanni Hot Pepper Sauce - Code:4617,221.45,69,0,15,false,false,51671b3e-dc8a-4ee4-a3ac-86db1c710afb
1ad5eaf1-4f8f-42e3-81e9-74afcfc84020,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4629,Wimmers Hot Spiced Okra - Code:4618,223.3,340,0,20,false,false,6265463d-c453-485c-830c-2d4bd310057e
1c6b5f15-ece4-462b-b0e8-cf751bf2f7cb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4630,Laughing Lumberjack Lager - Code:4619,225.15,143,0,25,false,false,e74831b2-c610-4d47-a92f-79aa4e9faffd
a9d0a340-0a2e-4832-8afb-cf7c128ed2a5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4631,Uncle Bob's Gudbrandsdalsost - Code:4620,227,6,54,10,false,false,9d7b1577-3a2d-4e99-b3ac-e35a2360b154
d0848522-77f0-4e40-880f-53071e29129d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4632,Grandma's Flotemysost - Code:4621,228.85,33,0,15,false,false,078c1c08-f0f7-461c-bec1-14c560fba666
941c4aa3-eb9a-4401-98eb-b5cb8d00a798,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4633,Chef Anton's Mozzarella - Code:4622,230.7,344,0,20,false,false,57567920-fa89-4013-8a50-c995be6b3adf
3933f16b-9eba-4f10-912d-caeccc20285c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4634,Northwoods Kaviar - Code:4623,232.55,131,0,25,false,false,afe55c87-c972-46f6-8dee-73ae4c91bfbb
42ddc0e7-97d5-4452-a492-cbc25c664f7c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4635,Tokyo Klosterbier - Code:4624,234.4,380,0,10,false,false,303b4111-94e3-4fa9-9906-9844fe59169c
d59325e1-0373-45e1-87ab-ab092247c706,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4636,Cooper's Original Frankfurter - Code:4625,236.25,6,0,15,true,false,114e8ad3-939e-4c2c-9fe2-7ec317a27b02
bd757c69-ea4c-4cde-9319-b1607f5573ad,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4637,Boston Chai - Code:4626,238.1,74,0,20,false,false,bbf5ded8-9c27-425d-aa91-4c765b8c2003
789374f6-6898-499e-9c10-53fc92b8a737,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4638,Louisiana Syrup - Code:4627,239.95,462,37,25,false,false,83589dd0-9ae5-4bd8-983e-77002d1a7847
bdcbc5f4-fa3e-4a72-a5f8-e7654c0e8baf,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4639,Outback Cajun Seasoning - Code:4628,241.8,149,0,10,false,false,6d7ce0be-fe48-4fa0-9690-03832cf0f11d
7349dbd4-67c6-47ba-b1dd-506b92112329,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4640,Singapore Gumbo Mix - Code:4629,243.65,418,0,15,false,false,aa4c31f3-5c77-4869-b63d-33284a24abe3
0b791474-35d9-44a1-b0d7-ac957093e66c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4641,Rhönbräu Boysenberry Spread - Code:4630,245.5,0,0,20,false,false,814a3eec-faff-43f5-b088-43bca9b0afc5
f606470f-f54b-4a7a-bab1-c4fe04279b0d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4642,Lakkalikööri Dried Pears - Code:4631,247.35,436,0,25,false,false,fad7875c-9b2f-458b-8fe3-0c148a4261f2
b2335eef-72e1-4991-9b61-68b77b46b948,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4643,Perth Cranberry Sauce - Code:4632,249.2,93,0,10,false,false,e3517067-90c2-4682-9b56-78114a742173
4607e67c-8a89-457f-8b8c-0493923e89cc,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4644,New England Mishi Kobe Niku - Code:4633,251.05,500,0,15,false,false,7ea03292-fb4d-42e4-808c-ccaa67591ccf
b2510786-ad4c-4ab3-8b41-e1e0f8fe3164,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4645,Scottish Ikura - Code:4634,252.9,129,55,20,false,false,99de7d01-4fb7-4bf3-b334-bab4ea7c5931
efd71344-faf0-4f1f-b44b-b6c139ee91a3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4646,Hanoi Queso Cabrales - Code:4635,254.75,3,0,25,false,false,097cc39a-ee55-4a63-9723-d4d93740b700
2697f9e6-9d75-4143-ba0c-857127e16d08,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4647,Mishi Tofu - Code:4636,256.6,22,0,10,false,false,7881931e-da8e-46ae-918a-a8af0973e7f6
e3cb5df6-e439-43e8-a10f-e1090f7a3ef8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4648,Kobe Pavlova - Code:4637,258.45,365,0,15,false,false,cc130a32-1c07-4a43-a158-f145090e2a59
e4b8af5a-8949-47da-9334-12b9af32ba3e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4649,Alice Alice Mutton - Code:4638,260.3,140,0,20,false,false,b2d99fae-c79f-4c51-8c6f-f69879ec9b6c
d75f4cc6-148f-4266-9ffe-a3cb262d901c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4650,Giovanni Carnarvon Tigers - Code:4639,262.15,492,0,25,false,false,de109dc6-c6f1-4264-b7d6-07a87988e9d9
3c727c54-60cd-455b-9ea4-f835e102385e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4651,Wimmers Chocolate Biscuits - Code:4640,264,3,0,10,false,false,96335e8f-4a53-4ea8-af25-5360425f1377
ceadbf96-8227-45ef-9ac2-239a2ec14989,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4652,Laughing Lumberjack Marmalade - Code:4641,265.85,481,93,15,false,false,e7b65444-af6a-4fe7-bba4-3d6708576ce6
4f37065b-17d2-4135-9338-407e271d61d7,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4653,Uncle Bob's Knäckebröd - Code:4642,267.7,192,0,20,false,false,4a59b737-24f0-46e3-b1f7-7d6c1a7e7907
f21ee4ff-003a-42ae-add4-4a867516a387,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4654,Grandma's Tunnbröd - Code:4643,269.55,472,0,25,false,false,6a10c659-0643-4967-a7ee-ce26d0bb5a7e
031429bd-2fe8-4ecf-a862-a5751bcdf670,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4655,Chef Anton's Guaraná - Code:4644,271.4,120,0,10,false,false,5a4e54ea-b49f-4e4d-9cba-66739e5e93ba
1486cfb0-24f5-4d50-9786-f7fb900f8d05,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4656,Northwoods Gorgonzola - Code:4645,273.25,4,0,15,false,false,07236a61-c2d7-474a-895c-a9e1f75af53b
163b85f6-806a-4c90-8a65-3e1b5774bcaf,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4657,Tokyo Mascarpone - Code:4646,275.1,149,0,20,false,false,0168eb8d-f59a-44cd-8db8-c4b5392b02d4
4a96c5a3-3ff7-44a5-955b-6a6da0ba28d2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4658,Cooper's Geitost - Code:4647,276.95,360,0,25,false,false,386731c0-3b8f-46b2-8b10-eb9e4a0b9585
dc63baed-1fcb-4e74-bf14-1443c9015ad4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4659,Boston Sasquatch Ale - Code:4648,278.8,287,43,10,false,false,06670340-b4a1-45a8-a2cd-fa2c008a08ab
5a1cb5bd-c73c-4644-8a5a-536475936cb3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4660,Louisiana Steeleye Stout - Code:4649,280.65,92,0,15,false,false,08b8e9cb-1a01-452b-9ba2-d049cf7a2c4e
eeb1be6f-aee4-4865-ba87-266b22fb1176,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4661,Outback Inlagd Sill - Code:4650,282.5,0,0,20,true,false,ea58a2df-fe52-4499-8622-ea717b554c87
4d21fe83-4544-4850-be40-43ae73d45558,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4662,Singapore Gravad Lax - Code:4651,284.35,157,0,25,false,false,ecf57832-e759-4240-93f5-9b469fb2bce4
6f6254ed-3e26-401f-8be0-9fd685547e5f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4663,Rhönbräu Côte de Blaye - Code:4652,286.2,273,0,10,false,false,cec8297a-5a1b-4d62-8724-06a45acf9cce
845bbd2f-22aa-4d71-9a85-bbf4a224ae71,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4664,Lakkalikööri Chartreuse - Code:4653,288.05,213,0,15,false,false,70e743e4-bf8e-4643-a7ce-50f6ccefd903
85d829a7-51b4-4e50-a0e3-eaf337c75ce1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4665,Perth Crab Meat - Code:4654,289.9,149,0,20,false,false,853e822a-5730-43d8-a01b-e9d37d992521
bf052c8b-cc09-4a76-87f8-4d6e77cdd7dd,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4666,New England Clam Chowder - Code:4655,291.75,2,21,25,false,false,31f48cd3-2401-421f-ac62-f228e097d469
0cda7f22-17c9-43c4-bf88-1fbcb2ae23ba,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4667,Scottish Hokkien Fried Mee - Code:4656,293.6,284,0,10,false,false,d12f365a-18f3-4cc3-a6bc-df32cf6262bb
915c4e90-2fbf-48d9-b5de-640807bda02b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4668,Hanoi Ipoh Coffee - Code:4657,295.45,401,0,15,false,false,1f88a9b1-08a6-4402-b5f4-927b054995c5
ebc2bdc7-52b6-4481-a2d2-b368992bc7ed,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4669,Mishi Gula Malacca - Code:4658,297.3,506,0,20,false,false,a24d6ca4-b5f4-4799-84da-528d15fa6f4c
8b4f066d-81fb-4150-9599-8428019584de,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4670,Kobe Spegesild - Code:4659,299.15,508,0,25,false,false,dd6054c8-adca-47f0-b042-a1cbde6d68e4
ac8a840b-80e6-492d-bb29-45fe6cb3cf8d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4671,Alice Zaanse koeken - Code:4660,301,0,0,10,false,false,1d9e2682-a00f-4ee4-a695-8332a212b34e
ac72b99a-e14d-49e5-986c-07f95cf41cc0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4672,Giovanni Chocolade - Code:4661,302.85,154,0,15,false,false,f5edfbb1-7139-43f0-8e81-960dfeda8cdb
b5c13601-f082-4742-b632-45239cc2184d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4673,Wimmers Valkoinen suklaa - Code:4662,304.7,166,83,20,false,false,71e9a237-958d-4541-a3cd-2f8fe29ed98f
016e4721-a8c0-4483-bac9-3e9fa154c47a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4674,Laughing Lumberjack Dried Apples - Code:4663,306.55,281,0,25,false,false,5dec01fa-6a3d-4676-8c37-815bda32d94f
755bf048-85b5-426c-8b74-31b59453c6d1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4675,Uncle Bob's Pasties - Code:4664,308.4,441,0,10,false,false,815800ac-38e9-45ed-ad55-5e5d76370487
e3037eb4-6030-4d8a-b96d-b528590c5ccd,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4676,Grandma's Tourtière - Code:4665,310.25,0,0,15,false,false,362b48de-7d12-4ea7-a42d-abfd231e713f
98eb0c42-3828-4de7-84ee-0ca636684724,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4677,Chef Anton's Pâté - Code:4666,312.1,121,0,20,false,false,28517d86-f2c1-4890-b3d3-2ee18421a804
b57520d4-704d-4997-90be-39d9358a49c3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4678,Northwoods Gnocchi - Code:4667,313.95,24,0,25,false,false,62752f89-bfce-4189-a853-a17da8cb4137
cc3f61d8-baab-42a7-8913-d22ab626c73d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4679,Tokyo Ravioli - Code:4668,315.8,48,0,10,false,false,9b624864-8e69-4a88-baad-41085e01ba6e
726cbeeb-cab7-4908-8e31-cec14c1fe987,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4680,Cooper's Escargots - Code:4669,317.65,317,94,15,false,false,39607301-dcb6-4b88-9d3c-eeaeb2c7d119
fd4cdfd5-c8ca-4db5-bec5-843efed78278,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4681,Boston Raclette - Code:4670,319.5,5,0,20,false,false,6c0ade0d-c85d-46ca-9a32-d487132009e9
79c115ec-a756-4eba-8baa-af2b75f65d19,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4682,Louisiana Camembert - Code:4671,321.35,221,0,25,false,false,44f4410e-631e-4306-9ad0-ab662fa36cf6
57ec5b11-6dc7-47b0-a03c-631a19b0a283,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4683,Outback Sirop - Code:4672,323.2,123,0,10,false,false,8252011b-ef13-46e0-816d-9643ac2ee924
964bb8e3-e5e3-4277-b959-e3f2ed43673a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4684,Singapore Tarte - Code:4673,325.05,262,0,15,false,false,14d64ca5-7dd0-4f3a-9cb4-a909f8f99fec
d8adc9e6-d612-4f8f-8022-dc479d86a2bf,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4685,Rhönbräu Vegie-spread - Code:4674,326.9,93,0,20,false,false,15ca88fb-f8af-4f0f-a16d-f2ffaf5dc3ab
ce47d2f8-dcc7-4e37-9230-3b5ffe37315c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4686,Lakkalikööri Semmelknödel - Code:4675,328.75,3,0,25,true,false,02edb241-77b8-402c-87ab-14e58f4e3b5a
fa83ffcd-222b-4be7-96ce-196886e4c6b2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4687,Perth Hot Pepper Sauce - Code:4676,330.6,496,48,10,false,false,26feaebd-4d0f-48a9-960b-45580dcf7f4f
a88db2ee-3d0c-4370-8f60-242bc711c9f1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4688,New England Hot Spiced Okra - Code:4677,332.45,477,0,15,false,false,421e24e9-ef1c-4f50-b83d-a8257abd7f46
e38d806a-1fd0-475d-9f30-2034e1a4b63c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4689,Scottish Lager - Code:4678,334.3,18,0,20,false,false,9d474f9d-b6ab-4d13-a7f5-c0944b786b60
801ee07d-162b-441f-b41a-f4e8a3219665,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4690,Hanoi Longbreads - Code:4679,336.15,219,0,25,false,false,18a255d4-d558-468b-9a15-ef50cf3354ac
7cc2c957-c1c6-45d4-8634-6d00acad5b5d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4691,Mishi Gudbrandsdalsost - Code:4680,338,3,0,10,false,false,5463352e-5f7f-49dc-b585-7038d641d0c3
c271adf3-4a4c-47d5-b641-078a160d7b7b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4692,Kobe Flotemysost - Code:4681,339.85,162,0,15,false,false,bb945bd7-4119-46fc-97ec-945a31448dfb
f20032e1-0a1a-4693-9595-5a19daeff98d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4693,Alice Mozzarella - Code:4682,341.7,198,0,20,false,false,d0d7f9ca-49cc-4e36-90bb-bedd216b6796
78b570ef-93c2-47d4-b1ab-934961c7adcb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,4694,Giovanni Kaviar - Code:4683,343.55,206,27,25,false,false,751504fc-36bd-4033-9609-4b15777dede8
